Feature_ID	Language_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
GB181	abui1241	Is number marking obligatory on certain (types of) nouns?	3	n/a		nan	3:n/a;1:?;2:y;0:n	
GB182	abui1241	Is number marking obligatory on animate nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB183	abui1241	Is number marking obligatory on human nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB184	abui1241	Can an attributive nominal modifier denoting a property concept agree with the number of the noun it modifies?	2	n		nan	1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement
GB185	abui1241	Can an adnominal demonstrative agree in number with the noun it modifies?	2	n		nan	1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement
GB186	abui1241	Can articles agree in number with the noun they modify?	2	n		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement, It is not clear whether it is an article
GB187	abui1241	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	2	n		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB188	abui1241	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB191	abui1241	Is there a morphologically marked middle voice construction?	0	n		nan	1:?;0:n	
GB192	abui1241	Are the noun's phonological properties relevant for any gender assignment?	3	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, There is gender and it is possible that phonology influences assignment
GB193	abui1241	What is the order of noun and attributive nominal modifier denoting a property concept?	4	1		nan	0: they cannot be used attributively;4:1;2: N - ANM;6:n att;3: both;5:2;1: ANM - N	Not mentioned, Certain adjectives take a different ordering, Adjectives can take either order
GB194	abui1241	Are there indefinite or non-specific articles?	1	y	nu' : is considered indefinite and specific. Whereas a null marker is considered indefinite and non-specific	nan	1:y;0:n	
GB195	abui1241	Can a noun receive more than one noun class marker at the same time?	1	n/a		nan	1:n/a;0:n	
GB196	abui1241	Is there a gender distinction in 2nd person pronouns?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB197	abui1241	Is there a gender distinction in 1st person pronouns?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB198	abui1241	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	4	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
GB199	abui1241	Can verbs agree with the gender/noun class of the nominal object?	2	n/a		nan	2:n/a;1:y;0:n	
GB200	abui1241	Can verbs agree in number with the nominal object?	0	y		nan	2:?;0:y;1:n	
GB202	abui1241	Is there a distinction between masculine and feminine in 2nd person pronouns?	0	n		nan	0:n	
GB203	abui1241	"What is the order of the collective universal quantifier (""all"") and the noun?"	4	0	There is no real universal quantifier, but instead the verb tafuda 'be.all'	e.g. of tafuda: Kratochvil (2007: 204)	7:?;1: UQ-N;2: N-UQ;0: no UQ;4:0;3: both;6:3;5:2	Not mentioned, 'All' does not modify the noun e.g. it is an adverb
GB204	abui1241	Is there a distinction between collective ('all') and distributive ('every') universal quantifiers?	2	y	The marker is kanakda 'be.every'. This at least shows that both forms are stative verbs.	nan	3:?;6:no;0: absent;7:n/a;1: present;2:y;5:n;4:no data	Not mentioned
GB205	abui1241	Is number marking prohibited on inanimate nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB206	abui1241	Is number marking prohibited on mass nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB207	abui1241	Is number marking optional on certain (types of) nouns?	3	n/a		nan	3:n/a;2:?;1:y;0:n	
GB208	abui1241	Can singular number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB209	abui1241	Can singular number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB210	abui1241	Can singular number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB211	abui1241	Can singular number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB212	abui1241	Can dual number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB213	abui1241	Can dual number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB214	abui1241	Can dual number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB215	abui1241	Can dual number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB216	abui1241	Can dual number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB217	abui1241	Can plural number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB218	abui1241	Can plural number be marked by a suffix on the noun?	2	n/a		nan	2:n/a;1:y;0:n	
GB219	abui1241	Can plural number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB220	abui1241	Can plural number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB221	abui1241	Can plural number be marked by reduplication on the noun?	2	n/a		nan	2:n/a;1:y;0:n	
GB222	abui1241	Can trial number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB223	abui1241	Can trial number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB224	abui1241	Can trial number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB225	abui1241	Can trial number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB226	abui1241	Can trial number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB227	abui1241	Can paucal number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB228	abui1241	Can paucal number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB229	abui1241	Can paucal number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB230	abui1241	Can paucal number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB231	abui1241	Can paucal number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB232	abui1241	Can diminutive be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB234	abui1241	Can diminutive be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB235	abui1241	Can diminutive be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB236	abui1241	Can diminutive be marked by tone on the noun?	1	n/a		nan	1:n/a;0:n	
GB237	abui1241	Can diminutive be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB238	abui1241	Can diminutive be marked by noun class selection?	1	n/a		nan	1:n/a;0:n	
GB239	abui1241	Can augmentative be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB240	abui1241	Can augmentative be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB241	abui1241	Can augmentative be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB242	abui1241	Can augmentative be marked by tone on the noun?	1	n/a		nan	1:n/a;0:n	
GB243	abui1241	Can augmentative be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB244	abui1241	Can augmentative be marked by noun class selection?	1	n/a		nan	1:n/a;0:n	
GB245	abui1241	Can gender/noun class be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB246	abui1241	Can gender/noun class be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB247	abui1241	Can gender/noun class be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB248	abui1241	Can gender/noun class be marked by tone on the noun only?	1	n/a		nan	1:n/a;0:n	
GB249	abui1241	Are there variations in marking strategies of core participants?	1	y		nan	1:y;0:n	
GB250	abui1241	Can predicative possession be formed with a habeo-verb?	2	y		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The habeo verb is also an existential verb
GB251	abui1241	Can predicative possession be formed by an intransitive construction with an locational/existential/copula predicate where the possessum is the subject?	0	y		nan	2:?;0:y;1:n	
GB252	abui1241	Can predicative possession be formed with a locative possessive?	2	y	seeng nu ne-i naha [money SPC 1SG.LOC-own NEG] '(That certain) money is not mine'                                                            	(Kratochvil & Delpada 2015)	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB253	abui1241	Can predicative possession be formed with a dative possessive?	2	y	seeng no-pa naha 'money 1sg.REC-have NEG' 'I don't have any money'	(Kratochvil & Delpada 2015)	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB254	abui1241	Can predicative possession be formed with a genitive possessive?	2	y	ha-ne ha-du dikang Tilaama [3.INAL-name 3.PAT- again Tilaama 'His name is also Tilaama'	Kratochvil corpus	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB255	abui1241	Can predicative possession be formed with a topic possessive?	2	n		nan	3:?;1: present;2:n;0: absent	Not mentioned
GB256	abui1241	Can predicative possession be formed with a conjunctional possessive?	2	n		nan	3:?;1: present;2:n;0: absent	Not mentioned
GB257	abui1241	Can polar interrogation be marked by intonation only?	2	y		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
GB258	abui1241	Is the polar interrogative intonation rising?	0	y		nan	2:no data;3:n/a;1:?;0:y	
GB259	abui1241	Is the polar interrogative intonation falling?	0	n		nan	2:no data;4:n/a;1:?;3:y;0:n	
GB260	abui1241	Can polar interrogation be marked by change in word order only?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB261	abui1241	Can polar interrogation be marked by a particle only?	1	y		nan	2:?;1:y;0:n	
GB262	abui1241	Is there a clause-initial polar interrogative particle?	2	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB263	abui1241	Is there a clause-final polar interrogative particle?	2	y		nan	3:?;0: absent;5:n/a;1: present;2:y;4:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB264	abui1241	Is there a clause-medial polar interrogative particle?	2	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB265	abui1241	"Can comparative constructions be construed with a verb meaning ""surpass"" or ""exceed""?"	5	?		nan	5:?;0: absent;2:no data;1: present;4:y;3:n	Not mentioned
GB266	abui1241	Can comparative constructions be construed with a locative comparative?	2	n		nan	5:?;0: absent;4:no data;1: present;3:y;2:n	Not mentioned
GB267	abui1241	Can comparative constructions be construed with a from-comparative?	0	n		nan	1:no data;3:?;2:y;0:n	
GB268	abui1241	Can comparative constructions be construed with a to-comparative?	0	n		nan	2:no data;3:?;1:y;0:n	
GB269	abui1241	Can comparative constructions be construed with a benefactive comparative?	0	n		nan	1:no data;2:?;0:n	
GB270	abui1241	Can comparative constructions be construed with conjoined clauses?	5	?		nan	5:?;0: absent;2:no data;1: present;3:y;4:n	Not mentioned
GB271	abui1241	Are the predicates in the conjoined comparative construction antonyms?	2	?		nan	0:no data;4:n/a;2:?;3:y;1:n	
GB272	abui1241	Do the  predicates in the conjoined comparative construction differ in polarity?	2	?		nan	0:no data;4:n/a;2:?;3:y;1:n	
GB273	abui1241	Can comparative constructions be construed with a particle?	2	n		nan	5:?;0: absent;3:no data;1: present;4:y;2:n	Not mentioned
GB274	abui1241	Is the element marking the gradable property concepts in the comparative construction marked for comparison in any way?	3	?		nan	0:no data;3:?;2:y;1:n	
GB275	abui1241	Is the element marking the property concept in the comparative construction marked by an affix indicating comparision or grading?	5	?		nan	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
GB276	abui1241	Is the element marking the property concept in the comparative construction marked by a sepeare degree word indicating comparision or grading?	5	?		nan	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
GB277	abui1241	Can comparative constructions be construed with a at-comparative?	0	n		nan	2:no data;3:?;1:y;0:n	
GB278	abui1241	Is there variation in conflation of arguments marking core participants?	0	y		nan	2:no data;3:?;0:y;1:n	
GB279	abui1241	Is there variation in conflation of core participants based on TAM distinctions?	2	n		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
GB280	abui1241	Are variation in conflation of core participants based on verb classes?	0	y		nan	2:no data;4:n/a;3:?;0:y;1:n	
GB281	abui1241	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	2	n		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
GB282	abui1241	Are variation in conflation of core participants based on person distinctions?	0	y		nan	2:no data;4:n/a;3:?;0:y;1:n	
GB283	abui1241	Can verbs agree with the gender/noun class of the nominal subject?	2	n/a		nan	2:n/a;1:y;0:n	
GB284	abui1241	Can verbs agree with the number of the nominal subject?	0	n	No Subject marking on verb	nan	2:?;1:y;0:n	
GB285	abui1241	Can polar interrogation be marked by a question particle and verbal morphology?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB286	abui1241	Can polar interrogation be marked by verbal morphology only?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB287	abui1241	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of case marking?	0	n		nan	2:n/a;1:y?;0:n	
GB288	abui1241	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of core argument marking by adpositions?	0	n		nan	1:n/a;0:n	
GB289	abui1241	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal agreement marking?	0	n		nan	3:n/a;2:?;1:y;0:n	
GB290	abui1241	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal person marking (not agreement)?	0	y		nan	2:n/a;0:y;1:n	
GB291	abui1241	Can polar interrogation be marked by tone?	2	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
GB292	abui1241	Is the particle marking polar interrogation not tone?	0	y		nan	3:n/a;2:?;0:y;1:n	
GB294	abui1241	Are there ideophones that depict sensory imagery beyond sound?	0	n		nan	1:no data;2:?;0:n	
GB295	abui1241	Can ideophones act like verbs?	0	y		nan	2:no data;3:?;0:y;1:n	
GB296	abui1241	Is there a morphosyntactically definable class of ideophones (beyond sound)?	2	n		nan	4:no data;3:?;1: present;2:n;0: absent	Not mentioned
GB297	abui1241	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	1: present;0: absent	Not mentioned
GB298	abui1241	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	1: present;0: absent	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
GB299	abui1241	Can standard negation be marked by a freestanding particle?	?	Not known		nan	1: present;0: absent	Not mentioned
GB300	abui1241	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	1: present;0: absent	Not mentioned
GB301	abui1241	Does the language have inclusory constructions productively?	?	Not known		nan	1: present;0: absent	Not mentioned
GB302	abui1241	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
GB303	abui1241	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
GB304	abui1241	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	1: present;0: absent	Not mentioned
GB305	abui1241	Are there phonologically independent reflexive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned, Not clear if they are phonologically independent
GB306	abui1241	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	1: present;0: absent	Not mentioned
GB307	abui1241	Are there bipartite reciprocal pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
GB308	abui1241	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB309	abui1241	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB310	abui1241	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB311	abui1241	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB312	abui1241	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB313	abui1241	Are there possessive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
GB314	abui1241	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
GB315	abui1241	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
GB316	abui1241	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB317	abui1241	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB318	abui1241	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB319	abui1241	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB320	abui1241	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB321	abui1241	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	1: present;0: absent	Not mentioned, There may be a gender or noun class system but it seems to be semantic
GB322	abui1241	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB323	abui1241	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB324	abui1241	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	1: present;0: absent	Not mentioned
GB325	abui1241	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB326	abui1241	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB327	abui1241	Can the relative clause follow the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
GB328	abui1241	Can the relative clause precede the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
GB329	abui1241	Are there internally-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB330	abui1241	Are there correlative relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB331	abui1241	Are there adjoined relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB332	abui1241	Are there double-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB333	abui1241	Is there a decimal counting system?	2	y		nan	1: present;2:y;0: absent	Not mentioned
GB334	abui1241	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
GB335	abui1241	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
GB336	abui1241	Is there a body-part tallying system?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB502	abui1241	What is the relative position of possessor pronoun and possessed in the attributive possessive construction?	3	n/a	possessive pronouns do not exist, only affixes	nan	3:n/a;0:1;2:2;1:n pospro	
GB503	abui1241	Are S and A marked by the same affix/clitic?	2	n/a		nan	2:n/a;0:y;1:n	
GB508	abui1241	Are there core adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	0:n	
GB509	abui1241	Are demonstratives used pronominally?	0	y		nan	2:?;0:y;1:n	
GB510	abui1241	Are demonstratives used adnominally?	0	y		nan	0:y	
GB511	abui1241	Do demonstratives encode elevation?	0	y		nan	2:?;0:y;1:n	
GB512	abui1241	Is there an opposition between three or more elevation terms in the demonstrative system?	0	y		nan	3:n/a;2:?;0:y;1:n	
GB514	abui1241	Is animacy distinguished in the demonstrative system?	0	n		nan	2:?;1:y;0:n	
GB515	abui1241	Is humanness distinguished in the demonstrative system?	0	n		nan	1:?;0:n	
GB516	abui1241	How are locationals and demonstratives formally related?	0	1		nan	2:0;4:?;0:1;1:3;3:2	
GB517	abui1241	Is there an opposition between three or more distance terms in the locational system?	0	y		nan	2:?;0:y;1:n	
GB518	abui1241	Do locationals encode elevation?	0	y		nan	2:?;0:y;1:n	
GB519	abui1241	Is there an opposition between three or more elevation terms in the locational system?	0	y		nan	3:n/a;2:?;0:y;1:n	
GB520	abui1241	Do locationals encode direction (based on a coordinate system)?	0	y		nan	2:?;0:y;1:n	
GB521	abui1241	Is the opposition visible-non-visible marked on locationals?	0	n		nan	2:?;1:y;0:n	
R1102	abui1241	How many places of articulation are there for stops?	0	4	labial, alveodental, palatal, velar, glottal	Kratochvil (2007:12)	2:5;1:3;0:4	
R1103	abui1241	How many places of articulation are there for nasals?	0	3	labial, alveodental, velar	Kratochvil (2007:12)	0:3;1:2	
R1103a	abui1241	Are there as many points of articulation for nasals as there are for stops?	0	n		nan	1:y;0:n	
R1103b	abui1241	Is there contrast between heterorganic and homorganic sequence of nasal and velar stop?	0	n		nan	0:n	
R1105	abui1241	Are there fricative phonemes?	0	y		nan	0:y	
R1106	abui1241	Are there phonemic prenasalised stops?	0	n		nan	0:n	
R1107	abui1241	Is there a phonemic distinction between l/r?	0	y		nan	0:y	
R1108	abui1241	Is there a phonemic velar fricative or glide?	0	n		nan	1:y;0:n	
R1109	abui1241	Is there a voicing contrast between oral (i.e. non-prenasal) stops?	0	y		nan	0:y;1:n	
R1109a	abui1241	Is there a laminal/apical contrast?	0	n		nan	0:n	
R1109b	abui1241	Are there retroflexed consonants?	0	n		nan	0:n	
R1110	abui1241	Is there phonemic consonant length?	0	n		nan	1:y;0:n	
R1111	abui1241	Is there phonemic vowel length?	0	y		nan	0:y;1:n	
R1112	abui1241	Are there contrastive phonation types for vowels?	0	n		nan	1:y;0:n	
R1113a	abui1241	Are there two or more contrastive central vowels?	0	y		nan	0:y;1:n	
R1115	abui1241	Is there lexically determined suprasegmental prominence?	0	y	"lexical tone exists although see Reesink's discussion taken from Kratochvil (2007:12) ""Syllables are combined to form prosodic words, in which heavy syllables (syllables with a complex nucleus) attract stress."	nan	0:y;1:n	
R1116	abui1241	Is there weight-sensitive suprasegmental prominence	0	y		nan	0:y;1:n	
R1117	abui1241	Is there syllable position sensitive suprasegmental prominence?	0	y		nan	2:no data;3:?;0:y;1:n	
R1118	abui1241	Is there a tonal system?	0	y		nan	0:y;1:n	
R1202	abui1241	Are there word-final consonants?	0	y	n,k,t,s,l,r,ng	nan	0:y	
R1203a	abui1241	Are there consonant clusters (not counting prenasalized consonants) in syllable onset?	0	n		nan	1:y;0:n	
R1204	abui1241	Are there consonant clusters (not counting prenasalized consonants) in syllable coda?	0	n		nan	1:y;0:n	
R2203	abui1241	Is number marked in pronouns?	0	y	only for 1st and 2nd person	nan	0:y	
R2504a	abui1241	Is plant status a relevant category in the noun class/gender system?	2	n/a	also used for fruits	nan	2:n/a;0:y;1:n	
R2507	abui1241	Is there concord beyond the NP, i.e. agreement of elements outside the NP with the noun class of a noun?	1	n/a		nan	1:n/a;0:n	
R2508	abui1241	Are there classifiers?	0	y	free	nan	2:?;0:y;1:n	
R2601	abui1241	Are there possessive classes?	0	y		nan	0:y;1:n	
R2702	abui1241	Is there evidence for any element of a quinary counting system?	0	y		nan	0:y;1:n	
R2703b	abui1241	Is there a minimal counting system or no clear number altogether?	0	n		nan	0:n	
R3103	abui1241	Do the same morphemes systematically encode both TAM and person?	1	n/a		nan	1:n/a;0:n	
R3502	abui1241	Is gender marked anywhere separately to person?	0	n		nan	0:n	
R3605	abui1241	Is there intransitivising morphology (include clitics)?	0	n		nan	1:?;2:y;0:n	
R4305a	abui1241	Are there relative clauses, i.e. embedded construction by which a clause modifies a head N?	0	y		nan	1:?;0:y;2:n	
R4307	abui1241	Are there purposive non-finite subordinate clauses?	0	n		nan	2:?;1:y;0:n	
R4308	abui1241	Are there temporal non-finite subordinate clauses?	0	n		nan	2:?;1:y;0:n	
R4308a	abui1241	Are there conditional non-finite subordinate clauses?	0	y		nan	2:?;0:y;1:n	
R4309a	abui1241	Are there complement clauses for speech verbs?	0	y		nan	3:no data;2:?;0:y;1:n	
R4309b	abui1241	Are there complement clauses for perception verbs?	0	y		nan	3:no data;2:?;0:y;1:n	
R4309c	abui1241	Is there a complementizer that precedes a complement clause?	0	n		nan	1:no data;4:n/a;3:?;2:y;0:n	
R4309d	abui1241	Is there a complementizer that follows a complement clause?	0	n		nan	1:no data;4:n/a;3:?;2:y;0:n	
R4311	abui1241	Are there participle or gerund constructions, morphologically separate from RC or subordinate clauses?	0	n		nan	1:?;0:n	
R5202	abui1241	Is there a construction encoding kin dyads?	3	?		nan	0:no data;3:?;2:y;1:n	
R5203	abui1241	Is the term for father the same as the term for father's brother  (i.e. F = FB)?	0	n		nan	3:no data;2:?;1:y;0:n	
R5204	abui1241	Is the term for mother's brother the same as the term for father's brother (i.e. MB = FB)?	0	n		nan	3:no data;2:?;1:y;0:n	
R5205	abui1241	Are there self-converse grandparent terms?	0	n		nan	1:no data;2:?;0:n	
R5206	abui1241	Is there a terminological distinction between cross- and parallel-cousins?	0	n		nan	3:no data;2:?;1:y;0:n	
R5207	abui1241	Is there a terminological distinction between first and second cousins (for at least some types of cousin)?	0	n		nan	3:no data;2:?;1:y;0:n	
R5208	abui1241	Is there a terminological distinction between patrilateral and matrilateral cousins (for at least some types of cousin)?	0	n		nan	3:no data;2:?;1:y;0:n	
R5209	abui1241	Is the term for a man's child distinct from the term for a woman's child?	0	n		nan	2:no data;1:?;0:n	
R5210	abui1241	Is the term for a man's child the same as the term for a woman's brother's child?	0	y		nan	3:no data;2:?;0:y;1:n	
R5211	abui1241	Is relative age a factor in differentiating at least one sibling term?	0	y		nan	1:no data;2:?;0:y	
R5212	abui1241	Is sex of referent a factor in differentiating at least one sibling term?	0	n		nan	3:no data;2:?;1:y;0:n	
SD224	abui1241	What is the relative position of possessor noun and possessed in the attributive possessive construction?	0	1		nan	0:1;2:3;1:posn n	
SD295	abui1241	Do demonstratives encode direction (based on a coordinate system)?	0	y		nan	2:?;0:y;1:n	
SD319	abui1241	Are S and A marked by the same prefix/proclitic?	?	Not known		nan	1:y;0:n	
SD320	abui1241	Are S and A marked by the same suffix/enclitic?	?	Not known		nan	1:?;0:n	
SD321	abui1241	Are S and O marked by the same affix/clitic?	0	y	Sometimes, it depends on the semantics of the verb. No-lila [1SG.REC-hot]'I am hot' & no-k fanga 'he told me', but also Na firai 'I run'	nan	2:n/a;0:y;1:n	
SD341	abui1241	Can negation be marked postverbally?	0	y		nan	0:y;1:n	
SD342	abui1241	Can negation be marked preverbally?	0	n		nan	1:y;0:n	
