Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
levu1239	GB521	nan	1.0	y	bete 'DIST.VIS', but all other DIST locationals can be visible or invisible.	nan	nan	nan
levu1239	R1102	nan	1.0	3		nan	nan	nan
levu1239	R1103	nan	0.0	3		nan	nan	nan
levu1239	R1103a	nan	1.0	y		nan	nan	nan
levu1239	R1103b	nan	0.0	n		nan	nan	nan
levu1239	R1105	nan	0.0	y	s	nan	nan	nan
levu1239	R1106	nan	0.0	n		nan	nan	nan
levu1239	R1107	nan	0.0	y		nan	nan	nan
levu1239	R1108	nan	0.0	n		nan	nan	nan
levu1239	R1109	nan	0.0	y		nan	nan	nan
levu1239	R1109a	nan	0.0	n		nan	nan	nan
levu1239	R1109b	nan	0.0	n		nan	nan	nan
levu1239	R1110	nan	0.0	n		nan	nan	nan
levu1239	R1111	nan	1.0	n		nan	nan	nan
levu1239	R1112	nan	0.0	n		nan	nan	nan
levu1239	R1113a	nan	0.0	y	aə	nan	nan	nan
levu1239	R1115	nan	1.0	n		nan	nan	nan
levu1239	R1116	Is there weight-sensitive suprasegmental prominence	?	Not known		nan	0:y;1:n	nan
levu1239	R1117	nan	3.0	?	the distribution of stress is still unclear	nan	nan	nan
levu1239	R1118	nan	1.0	n		nan	nan	nan
levu1239	R1202	nan	0.0	y	All consonants except voiced stops (b d g) can appear in word-final position.	nan	nan	nan
levu1239	R1203a	nan	1.0	y		nan	nan	nan
levu1239	R1204	nan	0.0	n		nan	nan	nan
levu1239	R2203	nan	0.0	y		nan	nan	nan
levu1239	R2504a	Is plant status a relevant category in the noun class/gender system?	?	Not known		nan	0:y;1:n	nan
levu1239	R2507	Is there concord beyond the NP, i.e. agreement of elements outside the NP with the noun class of a noun?	?	Not known		nan	0:n	nan
levu1239	R2508	nan	0.0	y		nan	nan	nan
levu1239	R2601	nan	0.0	y		nan	nan	nan
levu1239	R2702	nan	1.0	n		nan	nan	nan
levu1239	R2703b	nan	0.0	n		nan	nan	nan
levu1239	R3103	Do the same morphemes systematically encode both TAM and person?	?	Not known		nan	0:n	nan
levu1239	R3502	nan	0.0	n		nan	nan	nan
levu1239	R3605	nan	0.0	n		nan	nan	nan
levu1239	R4305a	nan	2.0	n	There are constructions that would be translated using a relative clause but there is no relative pronoun or changed word order in the sentence.	nan	nan	nan
levu1239	R4307	nan	0.0	n		nan	nan	nan
levu1239	R4308	nan	0.0	n		nan	nan	nan
levu1239	R4308a	nan	1.0	n		nan	nan	nan
levu1239	R4309a	nan	1.0	n		nan	nan	nan
levu1239	R4309b	nan	1.0	n		nan	nan	nan
levu1239	R4309c	Is there a complementizer that precedes a complement clause?	?	Not known		nan	3:?;1:no data;2:y;0:n	nan
levu1239	R4309d	Is there a complementizer that follows a complement clause?	?	Not known		nan	3:?;1:no data;2:y;0:n	nan
levu1239	R4311	nan	0.0	n		nan	nan	nan
levu1239	R5202	nan	1.0	n		nan	nan	nan
levu1239	R5203	nan	1.0	y	both terms are bapa, the word for small/big can be added to differentiate if the father's brother is older or younger than the father.	nan	nan	nan
levu1239	R5204	nan	0.0	n	the mother's brother is opo	nan	nan	nan
levu1239	R5205	nan	0.0	n		nan	nan	nan
levu1239	R5206	nan	0.0	n		nan	nan	nan
levu1239	R5207	nan	0.0	n		nan	nan	nan
levu1239	R5208	nan	1.0	y	The matrilateral cross-cousins (children of the mother's brother) are called opo (for males) / bibi (for females). The other cousins are called in the same way as siblings.	nan	nan	nan
levu1239	R5209	nan	0.0	n		nan	nan	nan
levu1239	R5210	nan	0.0	y		nan	nan	nan
levu1239	R5211	nan	0.0	y		nan	nan	nan
levu1239	R5212	nan	0.0	n		nan	nan	nan
levu1239	SD224	nan	0.0	1		nan	nan	nan
levu1239	SD295	nan	1.0	n		nan	nan	nan
levu1239	SD319	Are S and A marked by the same prefix/proclitic?	?	Not known		nan	1:y;0:n	nan
levu1239	SD320	Are S and A marked by the same suffix/enclitic?	?	Not known		nan	1:?;0:n	nan
levu1239	SD321	nan	0.0	y		nan	nan	nan
levu1239	SD341	nan	0.0	y	si/sine (clause finally)	nan	nan	nan
levu1239	SD342	nan	1.0	y	ta- (takes person enclitic)	nan	nan	nan
levu1239	SD343	nan	0.0	y	gesi- 'unwilling'	nan	nan	nan
levu1239	SD344	Are there adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	1:y;0:n	nan
levu1239	SD369	nan	0.0	n		nan	nan	nan
levu1239	SD381	nan	1.0	n		nan	nan	nan
levu1239	SD388	Are there allophonic phonation types for vowels?	?	Not known		nan	0:y;1:n	nan
levu1239	SD389	Is there nominalizing morphology?	?	Not known		nan	0:y	nan
levu1239	SD390	Can horizontal direction be marked in demonstratives?	?	Not known		nan	1:y;0:n	nan
levu1239	SD391	Is there a predicative possessive construction?	?	Not known		nan	0:y	nan
levu1239	SD392	Are S and O marked by the same prefix/proclitic?	?	Not known		nan	0:n	nan
levu1239	SD393	Are S and O marked by the same suffix/enclitic?	?	Not known		nan	0:n	nan
levu1239	SD394	Are there suppletive forms for negated verbs?	?	Not known		nan	0:y	nan
levu1239	SD395	Is topological information expressed by adpositions?	?	Not known		nan	0:n	nan
levu1239	SD396	Is topological information expressed by nouns?	?	Not known		nan	0:y	nan
levu1239	SD397	Are there native terms expressing directions in space on a geocentric coordinate system (geocentric terms)?	?	Not known		nan	0:y	nan
levu1239	SD398	Do geocentric terms have deictic use?	?	Not known		nan	0:y	nan
levu1239	SD399	Can geocentric terms function as adverbs?	?	Not known		nan	0:y	nan
levu1239	SD400	Can geocentric terms function as adpositions?	?	Not known		nan	0:y	nan
levu1239	SD401	Can demonstratives function as adverbs (without changing its form)?	?	Not known		nan	0:y;1:n	nan
levu1239	SD402	Can demonstratives function as prepositions (without changing its form)?	?	Not known		nan	0:y;1:n	nan
levu1239	SD403	Is it possible to employ an absolute frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	nan
levu1239	SD404	Is it possible to employ an intrinsic frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	nan
levu1239	SD405	Is it possible to employ a relative frame of reference when expressing projective spatial relations?	?	Not known		nan	1:?;0:n	nan
levu1239	SD406	Is it possible to use another frame of reference?	?	Not known		nan	1:?;0:y	nan
levu1239	SD407	Which frame of reference is preferred in the expression of projective spatial relations?	?	Not known		nan	1:?;0:a	nan
