Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
blag1240	R1103b	nan	0.0	n		nan	nan	nan
blag1240	R1105	nan	0.0	y		nan	nan	nan
blag1240	R1106	nan	0.0	n		nan	nan	nan
blag1240	R1107	nan	0.0	y		nan	nan	nan
blag1240	R1108	nan	0.0	n		nan	nan	nan
blag1240	R1109	nan	0.0	y		nan	nan	nan
blag1240	R1109a	nan	0.0	n		nan	nan	nan
blag1240	R1109b	nan	0.0	n		nan	nan	nan
blag1240	R1110	nan	0.0	n		nan	nan	nan
blag1240	R1111	nan	0.0	y		nan	nan	nan
blag1240	R1112	nan	0.0	n		nan	nan	nan
blag1240	R1113a	nan	1.0	n		nan	nan	nan
blag1240	R1115	nan	1.0	n		nan	nan	nan
blag1240	R1116	Is there weight-sensitive suprasegmental prominence	?	Not known		nan	0:y;1:n	nan
blag1240	R1117	nan	1.0	n		nan	nan	nan
blag1240	R1118	nan	1.0	n		nan	nan	nan
blag1240	R1202	nan	0.0	y	p,b, t,d, k, ng; s,z (ʤ), r, l, y; h, m are rare 	nan	nan	nan
blag1240	R1203a	nan	1.0	y		nan	nan	nan
blag1240	R1204	nan	0.0	n		nan	nan	nan
blag1240	R2203	nan	0.0	y		nan	nan	nan
blag1240	R2504a	Is plant status a relevant category in the noun class/gender system?	?	Not known		nan	0:y;1:n	nan
blag1240	R2507	Is there concord beyond the NP, i.e. agreement of elements outside the NP with the noun class of a noun?	?	Not known		nan	0:n	nan
blag1240	R2508	Are there classifiers?	?	Not known		nan	2:?;0:y;1:n	nan
blag1240	R2601	nan	0.0	y		nan	nan	nan
blag1240	R2702	nan	1.0	n		nan	nan	nan
blag1240	R2703b	nan	0.0	n		nan	nan	nan
blag1240	R3103	Do the same morphemes systematically encode both TAM and person?	?	Not known		nan	0:n	nan
blag1240	R3502	nan	0.0	n		nan	nan	nan
blag1240	R3605	nan	0.0	n		nan	nan	nan
blag1240	R4305a	nan	0.0	y		nan	nan	nan
blag1240	R4307	nan	0.0	n		nan	nan	nan
blag1240	R4308	nan	0.0	n		nan	nan	nan
blag1240	R4308a	nan	1.0	n		nan	nan	nan
blag1240	R4309a	nan	1.0	n		nan	nan	nan
blag1240	R4309b	nan	1.0	n	the verb hula 'say, want' is used in quotes but is not a complementiser or quotative marker.	Steinhauer 2014: 202	nan	nan
blag1240	R4309c	Is there a complementizer that precedes a complement clause?	?	Not known		nan	3:?;1:no data;2:y;0:n	nan
blag1240	R4309d	Is there a complementizer that follows a complement clause?	?	Not known		nan	3:?;1:no data;2:y;0:n	nan
blag1240	R4311	nan	0.0	n		nan	nan	nan
blag1240	R5202	nan	3.0	?	no data	nan	nan	nan
blag1240	R5203	nan	1.0	y		nan	nan	nan
blag1240	R5204	nan	1.0	y		nan	nan	nan
blag1240	R5205	nan	2.0	?	no data	nan	nan	nan
blag1240	R5206	nan	1.0	y		nan	nan	nan
blag1240	R5207	nan	0.0	n		nan	nan	nan
blag1240	R5208	nan	0.0	n		nan	nan	nan
blag1240	R5209	nan	0.0	n		nan	nan	nan
blag1240	R5210	nan	1.0	n		nan	nan	nan
blag1240	R5211	nan	0.0	y		nan	nan	nan
blag1240	R5212	nan	1.0	y		nan	nan	nan
blag1240	SD224	nan	0.0	1		Steinhauer 2014: 202	nan	nan
blag1240	SD295	nan	1.0	n		nan	nan	nan
blag1240	SD319	Are S and A marked by the same prefix/proclitic?	?	Not known		nan	1:y;0:n	nan
blag1240	SD320	Are S and A marked by the same suffix/enclitic?	?	Not known		nan	1:?;0:n	nan
blag1240	SD321	Are S and O marked by the same affix/clitic?	?	Not known		nan	0:y;1:n	nan
blag1240	SD341	nan	0.0	y		nan	nan	nan
blag1240	SD342	nan	0.0	n		nan	nan	nan
blag1240	SD343	nan	2.0	?	no data	nan	nan	nan
blag1240	SD344	Are there adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	1:y;0:n	nan
blag1240	SD369	nan	0.0	n		nan	nan	nan
blag1240	SD381	nan	0.0	y		nan	nan	nan
blag1240	SD388	Are there allophonic phonation types for vowels?	?	Not known		nan	0:y;1:n	nan
blag1240	SD389	Is there nominalizing morphology?	?	Not known		nan	0:y	nan
blag1240	SD390	Can horizontal direction be marked in demonstratives?	?	Not known		nan	1:y;0:n	nan
blag1240	SD391	Is there a predicative possessive construction?	?	Not known		nan	0:y	nan
blag1240	SD392	Are S and O marked by the same prefix/proclitic?	?	Not known		nan	0:n	nan
blag1240	SD393	Are S and O marked by the same suffix/enclitic?	?	Not known		nan	0:n	nan
blag1240	SD394	Are there suppletive forms for negated verbs?	?	Not known		nan	0:y	nan
blag1240	SD395	Is topological information expressed by adpositions?	?	Not known		nan	0:n	nan
blag1240	SD396	Is topological information expressed by nouns?	?	Not known		nan	0:y	nan
blag1240	SD397	Are there native terms expressing directions in space on a geocentric coordinate system (geocentric terms)?	?	Not known		nan	0:y	nan
blag1240	SD398	Do geocentric terms have deictic use?	?	Not known		nan	0:y	nan
blag1240	SD399	Can geocentric terms function as adverbs?	?	Not known		nan	0:y	nan
blag1240	SD400	Can geocentric terms function as adpositions?	?	Not known		nan	0:y	nan
blag1240	SD401	Can demonstratives function as adverbs (without changing its form)?	?	Not known		nan	0:y;1:n	nan
blag1240	SD402	Can demonstratives function as prepositions (without changing its form)?	?	Not known		nan	0:y;1:n	nan
blag1240	SD403	Is it possible to employ an absolute frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	nan
blag1240	SD404	Is it possible to employ an intrinsic frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	nan
blag1240	SD405	Is it possible to employ a relative frame of reference when expressing projective spatial relations?	?	Not known		nan	1:?;0:n	nan
blag1240	SD406	Is it possible to use another frame of reference?	?	Not known		nan	1:?;0:y	nan
blag1240	SD407	Which frame of reference is preferred in the expression of projective spatial relations?	?	Not known		nan	1:?;0:a	nan
