Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
fata1247	R1111	nan	1.0	n		nan	nan	nan
fata1247	R1112	nan	0.0	n		nan	nan	nan
fata1247	R1113a	nan	1.0	n		nan	nan	nan
fata1247	R1115	nan	1.0	n		nan	nan	nan
fata1247	R1116	Is there weight-sensitive suprasegmental prominence	?	Not known		nan	0:y;1:n	nan
fata1247	R1117	nan	1.0	n		nan	nan	nan
fata1247	R1118	nan	1.0	n		nan	nan	nan
fata1247	R1202	nan	0.0	y		nan	nan	nan
fata1247	R1203a	nan	0.0	n		nan	nan	nan
fata1247	R1204	nan	0.0	n		nan	nan	nan
fata1247	R2203	nan	0.0	y		nan	nan	nan
fata1247	R2504a	Is plant status a relevant category in the noun class/gender system?	?	Not known		nan	0:y;1:n	nan
fata1247	R2507	Is there concord beyond the NP, i.e. agreement of elements outside the NP with the noun class of a noun?	?	Not known		nan	0:n	nan
fata1247	R2508	nan	0.0	y	there is one classifer for humans	p. 30	nan	nan
fata1247	R2601	nan	0.0	y	animate-inanimate nouns	nan	nan	nan
fata1247	R2702	nan	1.0	n		nan	nan	nan
fata1247	R2703b	nan	0.0	n		nan	nan	nan
fata1247	R3103	Do the same morphemes systematically encode both TAM and person?	?	Not known		nan	0:n	nan
fata1247	R3502	nan	0.0	n		nan	nan	nan
fata1247	R3605	nan	0.0	n		nan	nan	nan
fata1247	R4305a	nan	0.0	y		nan	nan	nan
fata1247	R4307	nan	0.0	n		nan	nan	nan
fata1247	R4308	nan	0.0	n		nan	nan	nan
fata1247	R4308a	nan	1.0	n		nan	nan	nan
fata1247	R4309a	nan	1.0	n	but speech verb takes different subject marker	p. 54	nan	nan
fata1247	R4309b	nan	1.0	n		nan	nan	nan
fata1247	R4309c	Is there a complementizer that precedes a complement clause?	?	Not known		nan	3:?;1:no data;2:y;0:n	nan
fata1247	R4309d	Is there a complementizer that follows a complement clause?	?	Not known		nan	3:?;1:no data;2:y;0:n	nan
fata1247	R4311	nan	0.0	n		nan	nan	nan
fata1247	R5202	nan	2.0	y	naalpaal 'parents'	nan	nan	nan
fata1247	R5203	nan	1.0	y	apaal 'father', apaal-i 'FB'	p. 194	nan	nan
fata1247	R5204	nan	0.0	n	pa'in 'MB'	nan	nan	nan
fata1247	R5205	nan	2.0	?	no data	nan	nan	nan
fata1247	R5206	nan	1.0	y	FSS and MBS are referred to with awayan (i.e. no distinction); FSD ahiran, MBD asayura	nan	nan	nan
fata1247	R5207	nan	2.0	?	no data	nan	nan	nan
fata1247	R5208	nan	1.0	y	FSS and MBS are referred to with awayan (i.e. no distinction); FSD ahiran, MBD asayura	nan	nan	nan
fata1247	R5209	nan	0.0	n		nan	nan	nan
fata1247	R5210	nan	1.0	n	man's child: amotso; woman's brother's child: ahiran	nan	nan	nan
fata1247	R5211	nan	0.0	y	leren 'kakak, noko 'adik'	nan	nan	nan
fata1247	R5212	nan	0.0	n		nan	nan	nan
fata1247	SD224	nan	0.0	1		nan	nan	nan
fata1247	SD295	nan	1.0	n		nan	nan	nan
fata1247	SD319	Are S and A marked by the same prefix/proclitic?	?	Not known		nan	1:y;0:n	nan
fata1247	SD320	Are S and A marked by the same suffix/enclitic?	?	Not known		nan	1:?;0:n	nan
fata1247	SD321	Are S and O marked by the same affix/clitic?	?	Not known		nan	0:y;1:n	nan
fata1247	SD341	nan	1.0	n		nan	nan	nan
fata1247	SD342	nan	1.0	y		nan	nan	nan
fata1247	SD343	nan	1.0	n		nan	nan	nan
fata1247	SD344	Are there adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	1:y;0:n	nan
fata1247	SD369	nan	0.0	n		nan	nan	nan
fata1247	SD381	nan	1.0	n		nan	nan	nan
fata1247	SD388	Are there allophonic phonation types for vowels?	?	Not known		nan	0:y;1:n	nan
fata1247	SD389	Is there nominalizing morphology?	?	Not known		nan	0:y	nan
fata1247	SD390	Can horizontal direction be marked in demonstratives?	?	Not known		nan	1:y;0:n	nan
fata1247	SD391	Is there a predicative possessive construction?	?	Not known		nan	0:y	nan
fata1247	SD392	Are S and O marked by the same prefix/proclitic?	?	Not known		nan	0:n	nan
fata1247	SD393	Are S and O marked by the same suffix/enclitic?	?	Not known		nan	0:n	nan
fata1247	SD394	Are there suppletive forms for negated verbs?	?	Not known		nan	0:y	nan
fata1247	SD395	Is topological information expressed by adpositions?	?	Not known		nan	0:n	nan
fata1247	SD396	Is topological information expressed by nouns?	?	Not known		nan	0:y	nan
fata1247	SD397	Are there native terms expressing directions in space on a geocentric coordinate system (geocentric terms)?	?	Not known		nan	0:y	nan
fata1247	SD398	Do geocentric terms have deictic use?	?	Not known		nan	0:y	nan
fata1247	SD399	Can geocentric terms function as adverbs?	?	Not known		nan	0:y	nan
fata1247	SD400	Can geocentric terms function as adpositions?	?	Not known		nan	0:y	nan
fata1247	SD401	Can demonstratives function as adverbs (without changing its form)?	?	Not known		nan	0:y;1:n	nan
fata1247	SD402	Can demonstratives function as prepositions (without changing its form)?	?	Not known		nan	0:y;1:n	nan
fata1247	SD403	Is it possible to employ an absolute frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	nan
fata1247	SD404	Is it possible to employ an intrinsic frame of reference when expressing projective spatial relations?	?	Not known		nan	0:y	nan
fata1247	SD405	Is it possible to employ a relative frame of reference when expressing projective spatial relations?	?	Not known		nan	1:?;0:n	nan
fata1247	SD406	Is it possible to use another frame of reference?	?	Not known		nan	1:?;0:y	nan
fata1247	SD407	Which frame of reference is preferred in the expression of projective spatial relations?	?	Not known		nan	1:?;0:a	nan
