Feature_ID	Language_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
GB185	wers1238	Can an adnominal demonstrative agree in number with the noun it modifies?	2	n		nan	1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement
GB186	wers1238	Can articles agree in number with the noun they modify?	2	n		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement, It is not clear whether it is an article
GB187	wers1238	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	2	n		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB188	wers1238	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB191	wers1238	Is there a morphologically marked middle voice construction?	0	n		nan	1:?;0:n	
GB192	wers1238	Are the noun's phonological properties relevant for any gender assignment?	3	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, There is gender and it is possible that phonology influences assignment
GB193	wers1238	What is the order of noun and attributive nominal modifier denoting a property concept?	5	2		nan	0: they cannot be used attributively;4:1;2: N - ANM;6:n att;3: both;5:2;1: ANM - N	Not mentioned, Certain adjectives take a different ordering, Adjectives can take either order
GB194	wers1238	Are there indefinite or non-specific articles?	0	n		nan	1:y;0:n	
GB195	wers1238	Can a noun receive more than one noun class marker at the same time?	1	n/a		nan	1:n/a;0:n	
GB196	wers1238	Is there a gender distinction in 2nd person pronouns?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB197	wers1238	Is there a gender distinction in 1st person pronouns?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB198	wers1238	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	4	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
GB199	wers1238	Can verbs agree with the gender/noun class of the nominal object?	2	n/a		nan	2:n/a;1:y;0:n	
GB200	wers1238	Can verbs agree in number with the nominal object?	0	y		nan	2:?;0:y;1:n	
GB202	wers1238	Is there a distinction between masculine and feminine in 2nd person pronouns?	0	n		nan	0:n	
GB203	wers1238	"What is the order of the collective universal quantifier (""all"") and the noun?"	5	2		nan	7:?;1: UQ-N;2: N-UQ;0: no UQ;4:0;3: both;6:3;5:2	Not mentioned, 'All' does not modify the noun e.g. it is an adverb
GB204	wers1238	Is there a distinction between collective ('all') and distributive ('every') universal quantifiers?	3	?		nan	3:?;6:no;0: absent;7:n/a;1: present;2:y;5:n;4:no data	Not mentioned
GB205	wers1238	Is number marking prohibited on inanimate nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB206	wers1238	Is number marking prohibited on mass nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB207	wers1238	Is number marking optional on certain (types of) nouns?	3	n/a		nan	3:n/a;2:?;1:y;0:n	
GB208	wers1238	Can singular number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB209	wers1238	Can singular number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB210	wers1238	Can singular number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB211	wers1238	Can singular number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB212	wers1238	Can dual number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB213	wers1238	Can dual number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB214	wers1238	Can dual number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB215	wers1238	Can dual number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB216	wers1238	Can dual number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB217	wers1238	Can plural number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB218	wers1238	Can plural number be marked by a suffix on the noun?	2	n/a		nan	2:n/a;1:y;0:n	
GB219	wers1238	Can plural number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB220	wers1238	Can plural number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB221	wers1238	Can plural number be marked by reduplication on the noun?	2	n/a		nan	2:n/a;1:y;0:n	
GB222	wers1238	Can trial number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB223	wers1238	Can trial number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB224	wers1238	Can trial number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB225	wers1238	Can trial number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB226	wers1238	Can trial number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB227	wers1238	Can paucal number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB228	wers1238	Can paucal number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB229	wers1238	Can paucal number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB230	wers1238	Can paucal number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB231	wers1238	Can paucal number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB232	wers1238	Can diminutive be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB234	wers1238	Can diminutive be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB235	wers1238	Can diminutive be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB236	wers1238	Can diminutive be marked by tone on the noun?	1	n/a		nan	1:n/a;0:n	
GB237	wers1238	Can diminutive be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB238	wers1238	Can diminutive be marked by noun class selection?	1	n/a		nan	1:n/a;0:n	
GB239	wers1238	Can augmentative be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB240	wers1238	Can augmentative be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB241	wers1238	Can augmentative be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB242	wers1238	Can augmentative be marked by tone on the noun?	1	n/a		nan	1:n/a;0:n	
GB243	wers1238	Can augmentative be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB244	wers1238	Can augmentative be marked by noun class selection?	1	n/a		nan	1:n/a;0:n	
GB245	wers1238	Can gender/noun class be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB246	wers1238	Can gender/noun class be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB247	wers1238	Can gender/noun class be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB248	wers1238	Can gender/noun class be marked by tone on the noun only?	1	n/a		nan	1:n/a;0:n	
GB249	wers1238	Are there variations in marking strategies of core participants?	1	y		nan	1:y;0:n	
GB250	wers1238	Can predicative possession be formed with a habeo-verb?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The habeo verb is also an existential verb
GB251	wers1238	Can predicative possession be formed by an intransitive construction with an locational/existential/copula predicate where the possessum is the subject?	1	n		nan	2:?;0:y;1:n	
GB252	wers1238	Can predicative possession be formed with a locative possessive?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB253	wers1238	Can predicative possession be formed with a dative possessive?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB254	wers1238	Can predicative possession be formed with a genitive possessive?	2	y	cloth DEF 1SG.POSS 'the cloth is mine'	S&H2014:479	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB255	wers1238	Can predicative possession be formed with a topic possessive?	2	n		nan	3:?;1: present;2:n;0: absent	Not mentioned
GB256	wers1238	Can predicative possession be formed with a conjunctional possessive?	2	n		nan	3:?;1: present;2:n;0: absent	Not mentioned
GB257	wers1238	Can polar interrogation be marked by intonation only?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
GB258	wers1238	Is the polar interrogative intonation rising?	3	n/a		nan	2:no data;3:n/a;1:?;0:y	
GB259	wers1238	Is the polar interrogative intonation falling?	4	n/a		nan	2:no data;4:n/a;1:?;3:y;0:n	
GB260	wers1238	Can polar interrogation be marked by change in word order only?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB261	wers1238	Can polar interrogation be marked by a particle only?	1	y		nan	2:?;1:y;0:n	
GB262	wers1238	Is there a clause-initial polar interrogative particle?	2	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB263	wers1238	Is there a clause-final polar interrogative particle?	2	y		nan	3:?;0: absent;5:n/a;1: present;2:y;4:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB264	wers1238	Is there a clause-medial polar interrogative particle?	2	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB265	wers1238	"Can comparative constructions be construed with a verb meaning ""surpass"" or ""exceed""?"	5	?		nan	5:?;0: absent;2:no data;1: present;4:y;3:n	Not mentioned
GB266	wers1238	Can comparative constructions be construed with a locative comparative?	5	?		nan	5:?;0: absent;4:no data;1: present;3:y;2:n	Not mentioned
GB267	wers1238	Can comparative constructions be construed with a from-comparative?	3	?		nan	1:no data;3:?;2:y;0:n	
GB268	wers1238	Can comparative constructions be construed with a to-comparative?	3	?		nan	2:no data;3:?;1:y;0:n	
GB269	wers1238	Can comparative constructions be construed with a benefactive comparative?	2	?		nan	1:no data;2:?;0:n	
GB270	wers1238	Can comparative constructions be construed with conjoined clauses?	5	?		nan	5:?;0: absent;2:no data;1: present;3:y;4:n	Not mentioned
GB271	wers1238	Are the predicates in the conjoined comparative construction antonyms?	2	?		nan	0:no data;4:n/a;2:?;3:y;1:n	
GB272	wers1238	Do the  predicates in the conjoined comparative construction differ in polarity?	2	?		nan	0:no data;4:n/a;2:?;3:y;1:n	
GB273	wers1238	Can comparative constructions be construed with a particle?	5	?		nan	5:?;0: absent;3:no data;1: present;4:y;2:n	Not mentioned
GB274	wers1238	Is the element marking the gradable property concepts in the comparative construction marked for comparison in any way?	3	?		nan	0:no data;3:?;2:y;1:n	
GB275	wers1238	Is the element marking the property concept in the comparative construction marked by an affix indicating comparision or grading?	5	?		nan	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
GB276	wers1238	Is the element marking the property concept in the comparative construction marked by a sepeare degree word indicating comparision or grading?	5	?		nan	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
GB277	wers1238	Can comparative constructions be construed with a at-comparative?	3	?		nan	2:no data;3:?;1:y;0:n	
GB278	wers1238	Is there variation in conflation of arguments marking core participants?	1	n		nan	2:no data;3:?;0:y;1:n	
GB279	wers1238	Is there variation in conflation of core participants based on TAM distinctions?	5	n/a		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
GB280	wers1238	Are variation in conflation of core participants based on verb classes?	4	n/a		nan	2:no data;4:n/a;3:?;0:y;1:n	
GB281	wers1238	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	5	n/a		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
GB282	wers1238	Are variation in conflation of core participants based on person distinctions?	4	n/a		nan	2:no data;4:n/a;3:?;0:y;1:n	
GB283	wers1238	Can verbs agree with the gender/noun class of the nominal subject?	2	n/a		nan	2:n/a;1:y;0:n	
GB284	wers1238	Can verbs agree with the number of the nominal subject?	1	y		nan	2:?;1:y;0:n	
GB285	wers1238	Can polar interrogation be marked by a question particle and verbal morphology?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB286	wers1238	Can polar interrogation be marked by verbal morphology only?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB287	wers1238	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of case marking?	0	n		nan	2:n/a;1:y?;0:n	
GB288	wers1238	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of core argument marking by adpositions?	0	n		nan	1:n/a;0:n	
GB289	wers1238	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal agreement marking?	1	y		nan	3:n/a;2:?;1:y;0:n	
GB290	wers1238	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal person marking (not agreement)?	0	y		nan	2:n/a;0:y;1:n	
GB291	wers1238	Can polar interrogation be marked by tone?	2	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
GB292	wers1238	Is the particle marking polar interrogation not tone?	0	y		nan	3:n/a;2:?;0:y;1:n	
GB294	wers1238	Are there ideophones that depict sensory imagery beyond sound?	2	?		nan	1:no data;2:?;0:n	
GB295	wers1238	Can ideophones act like verbs?	3	?		nan	2:no data;3:?;0:y;1:n	
GB296	wers1238	Is there a morphosyntactically definable class of ideophones (beyond sound)?	?	Not known		nan	4:no data;3:?;1: present;2:n;0: absent	Not mentioned
GB297	wers1238	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	1: present;0: absent	Not mentioned
GB298	wers1238	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	1: present;0: absent	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
GB299	wers1238	Can standard negation be marked by a freestanding particle?	?	Not known		nan	1: present;0: absent	Not mentioned
GB300	wers1238	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	1: present;0: absent	Not mentioned
GB301	wers1238	Does the language have inclusory constructions productively?	?	Not known		nan	1: present;0: absent	Not mentioned
GB302	wers1238	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
GB303	wers1238	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
GB304	wers1238	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	1: present;0: absent	Not mentioned
GB305	wers1238	Are there phonologically independent reflexive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned, Not clear if they are phonologically independent
GB306	wers1238	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	1: present;0: absent	Not mentioned
GB307	wers1238	Are there bipartite reciprocal pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
GB308	wers1238	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB309	wers1238	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB310	wers1238	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB311	wers1238	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB312	wers1238	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB313	wers1238	Are there possessive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
GB314	wers1238	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
GB315	wers1238	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
GB316	wers1238	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB317	wers1238	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB318	wers1238	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB319	wers1238	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB320	wers1238	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB321	wers1238	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	1: present;0: absent	Not mentioned, There may be a gender or noun class system but it seems to be semantic
GB322	wers1238	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB323	wers1238	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB324	wers1238	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	1: present;0: absent	Not mentioned
GB325	wers1238	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB326	wers1238	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB327	wers1238	Can the relative clause follow the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
GB328	wers1238	Can the relative clause precede the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
GB329	wers1238	Are there internally-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB330	wers1238	Are there correlative relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB331	wers1238	Are there adjoined relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB332	wers1238	Are there double-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB333	wers1238	Is there a decimal counting system?	2	y		nan	1: present;2:y;0: absent	Not mentioned
GB334	wers1238	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
GB335	wers1238	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
GB336	wers1238	Is there a body-part tallying system?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB502	wers1238	What is the relative position of possessor pronoun and possessed in the attributive possessive construction?	0	1		nan	3:n/a;0:1;2:2;1:n pospro	
GB503	wers1238	Are S and A marked by the same affix/clitic?	0	y		nan	2:n/a;0:y;1:n	
GB508	wers1238	Are there core adjectives (elements denoting property concepts) that act like nouns?	0	n		nan	0:n	
GB509	wers1238	Are demonstratives used pronominally?	0	y		S&H2014:470	2:?;0:y;1:n	
GB510	wers1238	Are demonstratives used adnominally?	0	y		S&H2014:470	0:y	
GB511	wers1238	Do demonstratives encode elevation?	1	n		nan	2:?;0:y;1:n	
GB512	wers1238	Is there an opposition between three or more elevation terms in the demonstrative system?	3	n/a		nan	3:n/a;2:?;0:y;1:n	
GB514	wers1238	Is animacy distinguished in the demonstrative system?	0	n		nan	2:?;1:y;0:n	
GB515	wers1238	Is humanness distinguished in the demonstrative system?	0	n		nan	1:?;0:n	
GB516	wers1238	How are locationals and demonstratives formally related?	2	0		nan	2:0;4:?;0:1;1:3;3:2	
GB517	wers1238	Is there an opposition between three or more distance terms in the locational system?	1	n		nan	2:?;0:y;1:n	
GB518	wers1238	Do locationals encode elevation?	0	y		S&H2014:457	2:?;0:y;1:n	
GB519	wers1238	Is there an opposition between three or more elevation terms in the locational system?	0	y		nan	3:n/a;2:?;0:y;1:n	
GB520	wers1238	Do locationals encode direction (based on a coordinate system)?	1	n		nan	2:?;0:y;1:n	
GB521	wers1238	Is the opposition visible-non-visible marked on locationals?	0	n		nan	2:?;1:y;0:n	
R1102	wers1238	How many places of articulation are there for stops?	1	3		nan	2:5;1:3;0:4	
R1103	wers1238	How many places of articulation are there for nasals?	0	3		nan	0:3;1:2	
R1103a	wers1238	Are there as many points of articulation for nasals as there are for stops?	1	y		nan	1:y;0:n	
R1103b	wers1238	Is there contrast between heterorganic and homorganic sequence of nasal and velar stop?	0	n		nan	0:n	
R1105	wers1238	Are there fricative phonemes?	0	y		nan	0:y	
R1106	wers1238	Are there phonemic prenasalised stops?	0	n		nan	0:n	
R1107	wers1238	Is there a phonemic distinction between l/r?	0	y		nan	0:y	
R1108	wers1238	Is there a phonemic velar fricative or glide?	0	n		nan	1:y;0:n	
R1109	wers1238	Is there a voicing contrast between oral (i.e. non-prenasal) stops?	0	y		nan	0:y;1:n	
R1109a	wers1238	Is there a laminal/apical contrast?	0	n		nan	0:n	
R1109b	wers1238	Are there retroflexed consonants?	0	n		nan	0:n	
R1110	wers1238	Is there phonemic consonant length?	0	n		nan	1:y;0:n	
R1111	wers1238	Is there phonemic vowel length?	1	n		nan	0:y;1:n	
R1112	wers1238	Are there contrastive phonation types for vowels?	0	n		nan	1:y;0:n	
R1113a	wers1238	Are there two or more contrastive central vowels?	1	n		nan	0:y;1:n	
R1115	wers1238	Is there lexically determined suprasegmental prominence?	0	y		nan	0:y;1:n	
R1116	wers1238	Is there weight-sensitive suprasegmental prominence	?	Not known		nan	0:y;1:n	
R1117	wers1238	Is there syllable position sensitive suprasegmental prominence?	3	?		nan	2:no data;3:?;0:y;1:n	
R1118	wers1238	Is there a tonal system?	1	n		nan	0:y;1:n	
R1202	wers1238	Are there word-final consonants?	0	y		nan	0:y	
R1203a	wers1238	Are there consonant clusters (not counting prenasalized consonants) in syllable onset?	1	y	most commonly stop + liquid	S&H2014: 448	1:y;0:n	
R1204	wers1238	Are there consonant clusters (not counting prenasalized consonants) in syllable coda?	0	n		nan	1:y;0:n	
R2203	wers1238	Is number marked in pronouns?	0	y		nan	0:y	
R2504a	wers1238	Is plant status a relevant category in the noun class/gender system?	2	n/a		nan	2:n/a;0:y;1:n	
R2507	wers1238	Is there concord beyond the NP, i.e. agreement of elements outside the NP with the noun class of a noun?	1	n/a		nan	1:n/a;0:n	
R2508	wers1238	Are there classifiers?	0	y	only one human classifier -(a)nin	S&H2014:467	2:?;0:y;1:n	
R2601	wers1238	Are there possessive classes?	0	y		nan	0:y;1:n	
R2702	wers1238	Is there evidence for any element of a quinary counting system?	0	y		nan	0:y;1:n	
R2703b	wers1238	Is there a minimal counting system or no clear number altogether?	0	n		nan	0:n	
R3103	wers1238	Do the same morphemes systematically encode both TAM and person?	1	n/a		nan	1:n/a;0:n	
R3502	wers1238	Is gender marked anywhere separately to person?	0	n		nan	0:n	
R3605	wers1238	Is there intransitivising morphology (include clitics)?	0	n		nan	1:?;2:y;0:n	
R4305a	wers1238	Are there relative clauses, i.e. embedded construction by which a clause modifies a head N?	0	y		nan	1:?;0:y;2:n	
R4307	wers1238	Are there purposive non-finite subordinate clauses?	0	n	serial verb constructions or clause juxtaposition 	S&H2014: 463	2:?;1:y;0:n	
R4308	wers1238	Are there temporal non-finite subordinate clauses?	0	n	serial verb constructions or clause juxtaposition 	nan	2:?;1:y;0:n	
R4308a	wers1238	Are there conditional non-finite subordinate clauses?	1	n	serial verb constructions or clause juxtaposition 	S&H2014: 462 ex (45)	2:?;0:y;1:n	
R4309a	wers1238	Are there complement clauses for speech verbs?	2	?	no examples	nan	3:no data;2:?;0:y;1:n	
R4309b	wers1238	Are there complement clauses for perception verbs?	1	n		nan	3:no data;2:?;0:y;1:n	
R4309c	wers1238	Is there a complementizer that precedes a complement clause?	3	?		nan	1:no data;4:n/a;3:?;2:y;0:n	
R4309d	wers1238	Is there a complementizer that follows a complement clause?	3	?		nan	1:no data;4:n/a;3:?;2:y;0:n	
R4311	wers1238	Are there participle or gerund constructions, morphologically separate from RC or subordinate clauses?	0	n		nan	1:?;0:n	
R5202	wers1238	Is there a construction encoding kin dyads?	3	?		nan	0:no data;3:?;2:y;1:n	
R5203	wers1238	Is the term for father the same as the term for father's brother  (i.e. F = FB)?	0	n		Holton 2014: 225-226	3:no data;2:?;1:y;0:n	
R5204	wers1238	Is the term for mother's brother the same as the term for father's brother (i.e. MB = FB)?	1	y		nan	3:no data;2:?;1:y;0:n	
R5205	wers1238	Are there self-converse grandparent terms?	2	?		nan	1:no data;2:?;0:n	
R5206	wers1238	Is there a terminological distinction between cross- and parallel-cousins?	0	n	all -nang / -kaku 	nan	3:no data;2:?;1:y;0:n	
R5207	wers1238	Is there a terminological distinction between first and second cousins (for at least some types of cousin)?	0	n	all -tam	Holton 2014: 225	3:no data;2:?;1:y;0:n	
R5208	wers1238	Is there a terminological distinction between patrilateral and matrilateral cousins (for at least some types of cousin)?	0	n		nan	3:no data;2:?;1:y;0:n	
R5209	wers1238	Is the term for a man's child distinct from the term for a woman's child?	0	n		nan	2:no data;1:?;0:n	
R5210	wers1238	Is the term for a man's child the same as the term for a woman's brother's child?	1	n		nan	3:no data;2:?;0:y;1:n	
R5211	wers1238	Is relative age a factor in differentiating at least one sibling term?	0	y		nan	1:no data;2:?;0:y	
R5212	wers1238	Is sex of referent a factor in differentiating at least one sibling term?	1	y		Holton 2014: 224	3:no data;2:?;1:y;0:n	
SD224	wers1238	What is the relative position of possessor noun and possessed in the attributive possessive construction?	0	1		nan	0:1;2:3;1:posn n	
SD295	wers1238	Do demonstratives encode direction (based on a coordinate system)?	1	n		nan	2:?;0:y;1:n	
SD319	wers1238	Are S and A marked by the same prefix/proclitic?	?	Not known		nan	1:y;0:n	
SD320	wers1238	Are S and A marked by the same suffix/enclitic?	?	Not known		nan	1:?;0:n	
SD321	wers1238	Are S and O marked by the same affix/clitic?	0	y		nan	2:n/a;0:y;1:n	
SD341	wers1238	Can negation be marked postverbally?	0	y		nan	0:y;1:n	
SD342	wers1238	Can negation be marked preverbally?	0	n		nan	1:y;0:n	
SD343	wers1238	Are there negative verbs?	0	y	amalosi 'not want'	S&H2014:470	2:?;0:y;1:n	
SD344	wers1238	Are there adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	1:y;0:n	
SD369	wers1238	Can ideophones act like their own morphosyntactic class?	2	?		nan	1:no data;2:?;0:n	
SD381	wers1238	Is sex of speaker a factor in differentiating at least one sibling term?	1	n		nan	3:no data;2:?;0:y;1:n	
SD388	wers1238	Are there allophonic phonation types for vowels?	?	Not known		nan	0:y;1:n	
SD389	wers1238	Is there nominalizing morphology?	?	Not known		nan	0:y	
SD390	wers1238	Can horizontal direction be marked in demonstratives?	?	Not known		nan	1:y;0:n	
SD391	wers1238	Is there a predicative possessive construction?	?	Not known		nan	0:y	
SD392	wers1238	Are S and O marked by the same prefix/proclitic?	?	Not known		nan	0:n	
SD393	wers1238	Are S and O marked by the same suffix/enclitic?	?	Not known		nan	0:n	
SD394	wers1238	Are there suppletive forms for negated verbs?	?	Not known		nan	0:y	
SD395	wers1238	Is topological information expressed by adpositions?	?	Not known		nan	0:n	
SD396	wers1238	Is topological information expressed by nouns?	?	Not known		nan	0:y	
