Feature_ID	Language_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
GB177	lamm1241	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument?	2	y	prefix with animate referent may co-occur with free pronoun, prefix with inanimate referent may not.	Holton 2014a: 77	4:?;1: present;2:y;3:n;0: absent	Not mentioned, Animacy is treated as a gender and therefore the question does not make sense, The marker is adjacent to the verb but not treated as morphologically bound
GB178	lamm1241	Are there several different singular genders/noun classes that can have the same plural gender/noun class?	1	n/a		nan	1:n/a;0:n	
GB179	lamm1241	Are there genders/noun classes that cannot take number marking?	1	n/a		nan	1:n/a;0:n	
GB181	lamm1241	Is number marking obligatory on certain (types of) nouns?	3	n/a		nan	3:n/a;1:?;2:y;0:n	
GB182	lamm1241	Is number marking obligatory on animate nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB183	lamm1241	Is number marking obligatory on human nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB184	lamm1241	Can an attributive nominal modifier denoting a property concept agree with the number of the noun it modifies?	2	n		nan	1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement
GB185	lamm1241	Can an adnominal demonstrative agree in number with the noun it modifies?	2	n		nan	1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement
GB186	lamm1241	Can articles agree in number with the noun they modify?	2	n		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement, It is not clear whether it is an article
GB187	lamm1241	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	2	n		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB188	lamm1241	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB191	lamm1241	Is there a morphologically marked middle voice construction?	0	n		nan	1:?;0:n	
GB192	lamm1241	Are the noun's phonological properties relevant for any gender assignment?	3	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, There is gender and it is possible that phonology influences assignment
GB193	lamm1241	What is the order of noun and attributive nominal modifier denoting a property concept?	5	2		nan	0: they cannot be used attributively;4:1;2: N - ANM;6:n att;3: both;5:2;1: ANM - N	Not mentioned, Certain adjectives take a different ordering, Adjectives can take either order
GB194	lamm1241	Are there indefinite or non-specific articles?	0	n		nan	1:y;0:n	
GB195	lamm1241	Can a noun receive more than one noun class marker at the same time?	1	n/a		nan	1:n/a;0:n	
GB196	lamm1241	Is there a gender distinction in 2nd person pronouns?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB197	lamm1241	Is there a gender distinction in 1st person pronouns?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB198	lamm1241	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	4	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
GB199	lamm1241	Can verbs agree with the gender/noun class of the nominal object?	2	n/a	animate referent: prefix co-occurs with free pronoun, but we do not consider animacy as part of gender/noun class distinction	Holton 2014a: 77	2:n/a;1:y;0:n	
GB200	lamm1241	Can verbs agree in number with the nominal object?	0	y		nan	2:?;0:y;1:n	
GB202	lamm1241	Is there a distinction between masculine and feminine in 2nd person pronouns?	0	n		nan	0:n	
GB203	lamm1241	"What is the order of the collective universal quantifier (""all"") and the noun?"	4	0	the quantifier gaterannang 'all of them' is a noun with a fossilized possessive prefix.	Holton 2014a: 56	7:?;1: UQ-N;2: N-UQ;0: no UQ;4:0;3: both;6:3;5:2	Not mentioned, 'All' does not modify the noun e.g. it is an adverb
GB204	lamm1241	Is there a distinction between collective ('all') and distributive ('every') universal quantifiers?	5	n		Holton p.c. 2016	3:?;6:no;0: absent;7:n/a;1: present;2:y;5:n;4:no data	Not mentioned
GB205	lamm1241	Is number marking prohibited on inanimate nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB206	lamm1241	Is number marking prohibited on mass nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB207	lamm1241	Is number marking optional on certain (types of) nouns?	3	n/a		nan	3:n/a;2:?;1:y;0:n	
GB208	lamm1241	Can singular number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB209	lamm1241	Can singular number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB210	lamm1241	Can singular number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB211	lamm1241	Can singular number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB212	lamm1241	Can dual number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB213	lamm1241	Can dual number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB214	lamm1241	Can dual number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB215	lamm1241	Can dual number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB216	lamm1241	Can dual number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB217	lamm1241	Can plural number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB218	lamm1241	Can plural number be marked by a suffix on the noun?	2	n/a		nan	2:n/a;1:y;0:n	
GB219	lamm1241	Can plural number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB220	lamm1241	Can plural number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB221	lamm1241	Can plural number be marked by reduplication on the noun?	2	n/a		nan	2:n/a;1:y;0:n	
GB222	lamm1241	Can trial number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB223	lamm1241	Can trial number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB224	lamm1241	Can trial number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB225	lamm1241	Can trial number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB226	lamm1241	Can trial number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB227	lamm1241	Can paucal number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB228	lamm1241	Can paucal number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB229	lamm1241	Can paucal number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB230	lamm1241	Can paucal number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB231	lamm1241	Can paucal number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB232	lamm1241	Can diminutive be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB234	lamm1241	Can diminutive be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB235	lamm1241	Can diminutive be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB236	lamm1241	Can diminutive be marked by tone on the noun?	1	n/a		nan	1:n/a;0:n	
GB237	lamm1241	Can diminutive be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB238	lamm1241	Can diminutive be marked by noun class selection?	1	n/a		nan	1:n/a;0:n	
GB239	lamm1241	Can augmentative be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB240	lamm1241	Can augmentative be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB241	lamm1241	Can augmentative be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB242	lamm1241	Can augmentative be marked by tone on the noun?	1	n/a		nan	1:n/a;0:n	
GB243	lamm1241	Can augmentative be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB244	lamm1241	Can augmentative be marked by noun class selection?	1	n/a		nan	1:n/a;0:n	
GB245	lamm1241	Can gender/noun class be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB246	lamm1241	Can gender/noun class be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB247	lamm1241	Can gender/noun class be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB248	lamm1241	Can gender/noun class be marked by tone on the noun only?	1	n/a		nan	1:n/a;0:n	
GB249	lamm1241	Are there variations in marking strategies of core participants?	1	y		nan	1:y;0:n	
GB250	lamm1241	Can predicative possession be formed with a habeo-verb?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The habeo verb is also an existential verb
GB251	lamm1241	Can predicative possession be formed by an intransitive construction with an locational/existential/copula predicate where the possessum is the subject?	1	n		Holton, p.c. 2016	2:?;0:y;1:n	
GB252	lamm1241	Can predicative possession be formed with a locative possessive?	3	n		Holton, p.c. 2016	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB253	lamm1241	Can predicative possession be formed with a dative possessive?	3	n		Holton, p.c. 2016	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB254	lamm1241	Can predicative possession be formed with a genitive possessive?	2	y		Holton, p.c. 2016	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB255	lamm1241	Can predicative possession be formed with a topic possessive?	2	n		Holton, p.c. 2016	3:?;1: present;2:n;0: absent	Not mentioned
GB256	lamm1241	Can predicative possession be formed with a conjunctional possessive?	2	n		Holton, p.c. 2016	3:?;1: present;2:n;0: absent	Not mentioned
GB257	lamm1241	Can polar interrogation be marked by intonation only?	2	y		Holton, p.c. 2016	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
GB258	lamm1241	Is the polar interrogative intonation rising?	0	y		Holton, p.c. 2016	2:no data;3:n/a;1:?;0:y	
GB259	lamm1241	Is the polar interrogative intonation falling?	0	n		Holton, p.c. 2016	2:no data;4:n/a;1:?;3:y;0:n	
GB260	lamm1241	Can polar interrogation be marked by change in word order only?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB261	lamm1241	Can polar interrogation be marked by a particle only?	0	n		nan	2:?;1:y;0:n	
GB262	lamm1241	Is there a clause-initial polar interrogative particle?	4	n/a		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB263	lamm1241	Is there a clause-final polar interrogative particle?	5	n/a		nan	3:?;0: absent;5:n/a;1: present;2:y;4:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB264	lamm1241	Is there a clause-medial polar interrogative particle?	4	n/a		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB265	lamm1241	"Can comparative constructions be construed with a verb meaning ""surpass"" or ""exceed""?"	4	y	tabba	Holton, p.c. 2016	5:?;0: absent;2:no data;1: present;4:y;3:n	Not mentioned
GB266	lamm1241	Can comparative constructions be construed with a locative comparative?	2	n		Holton, p.c. 2016	5:?;0: absent;4:no data;1: present;3:y;2:n	Not mentioned
GB267	lamm1241	Can comparative constructions be construed with a from-comparative?	0	n		Holton, p.c. 2016	1:no data;3:?;2:y;0:n	
GB268	lamm1241	Can comparative constructions be construed with a to-comparative?	0	n		Holton, p.c. 2016	2:no data;3:?;1:y;0:n	
GB269	lamm1241	Can comparative constructions be construed with a benefactive comparative?	0	n		Holton, p.c. 2016	1:no data;2:?;0:n	
GB270	lamm1241	Can comparative constructions be construed with conjoined clauses?	4	n		Holton, p.c. 2016	5:?;0: absent;2:no data;1: present;3:y;4:n	Not mentioned
GB271	lamm1241	Are the predicates in the conjoined comparative construction antonyms?	4	n/a		nan	0:no data;4:n/a;2:?;3:y;1:n	
GB272	lamm1241	Do the  predicates in the conjoined comparative construction differ in polarity?	1	n		Holton, p.c. 2016	0:no data;4:n/a;2:?;3:y;1:n	
GB273	lamm1241	Can comparative constructions be construed with a particle?	4	y	odong	Holton, p.c. 2016	5:?;0: absent;3:no data;1: present;4:y;2:n	Not mentioned
GB274	lamm1241	Is the element marking the gradable property concepts in the comparative construction marked for comparison in any way?	1	n		Holton, p.c. 2016	0:no data;3:?;2:y;1:n	
GB275	lamm1241	Is the element marking the property concept in the comparative construction marked by an affix indicating comparision or grading?	6	n/a		Holton, p.c. 2016	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
GB276	lamm1241	Is the element marking the property concept in the comparative construction marked by a sepeare degree word indicating comparision or grading?	6	n/a		Holton, p.c. 2016	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
GB277	lamm1241	Can comparative constructions be construed with a at-comparative?	0	n		Holton, p.c. 2016	2:no data;3:?;1:y;0:n	
GB278	lamm1241	Is there variation in conflation of arguments marking core participants?	0	y		nan	2:no data;3:?;0:y;1:n	
GB279	lamm1241	Is there variation in conflation of core participants based on TAM distinctions?	2	n		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
GB280	lamm1241	Are variation in conflation of core participants based on verb classes?	0	y		nan	2:no data;4:n/a;3:?;0:y;1:n	
GB281	lamm1241	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	2	n		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
GB282	lamm1241	Are variation in conflation of core participants based on person distinctions?	1	n		nan	2:no data;4:n/a;3:?;0:y;1:n	
GB283	lamm1241	Can verbs agree with the gender/noun class of the nominal subject?	2	n/a	only a limited number of verbs, and only optional.	Holton 2014a: 77	2:n/a;1:y;0:n	
GB284	lamm1241	Can verbs agree with the number of the nominal subject?	1	y	only a few exceptional verbs.	Holton 2014a: 77	2:?;1:y;0:n	
GB285	lamm1241	Can polar interrogation be marked by a question particle and verbal morphology?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB286	lamm1241	Can polar interrogation be marked by verbal morphology only?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB287	lamm1241	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of case marking?	0	n		nan	2:n/a;1:y?;0:n	
GB288	lamm1241	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of core argument marking by adpositions?	0	n	There are no real adpositions, they are verb-like	nan	1:n/a;0:n	
GB289	lamm1241	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal agreement marking?	1	y		nan	3:n/a;2:?;1:y;0:n	
GB290	lamm1241	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal person marking (not agreement)?	0	y		nan	2:n/a;0:y;1:n	
GB291	lamm1241	Can polar interrogation be marked by tone?	4	n/a		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
GB292	lamm1241	Is the particle marking polar interrogation not tone?	3	n/a		nan	3:n/a;2:?;0:y;1:n	
GB294	lamm1241	Are there ideophones that depict sensory imagery beyond sound?	0	n		nan	1:no data;2:?;0:n	
GB295	lamm1241	Can ideophones act like verbs?	1	n		nan	2:no data;3:?;0:y;1:n	
GB296	lamm1241	Is there a morphosyntactically definable class of ideophones (beyond sound)?	?	Not known		nan	4:no data;3:?;1: present;2:n;0: absent	Not mentioned
GB297	lamm1241	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	1: present;0: absent	Not mentioned
GB298	lamm1241	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	1: present;0: absent	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
GB299	lamm1241	Can standard negation be marked by a freestanding particle?	?	Not known		nan	1: present;0: absent	Not mentioned
GB300	lamm1241	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	1: present;0: absent	Not mentioned
GB301	lamm1241	Does the language have inclusory constructions productively?	?	Not known		nan	1: present;0: absent	Not mentioned
GB302	lamm1241	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
GB303	lamm1241	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
GB304	lamm1241	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	1: present;0: absent	Not mentioned
GB305	lamm1241	Are there phonologically independent reflexive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned, Not clear if they are phonologically independent
GB306	lamm1241	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	1: present;0: absent	Not mentioned
GB307	lamm1241	Are there bipartite reciprocal pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
GB308	lamm1241	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB309	lamm1241	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB310	lamm1241	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB311	lamm1241	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB312	lamm1241	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB313	lamm1241	Are there possessive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
GB314	lamm1241	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
GB315	lamm1241	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
GB316	lamm1241	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB317	lamm1241	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB318	lamm1241	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB319	lamm1241	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB320	lamm1241	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB321	lamm1241	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	1: present;0: absent	Not mentioned, There may be a gender or noun class system but it seems to be semantic
GB322	lamm1241	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB323	lamm1241	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB324	lamm1241	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	1: present;0: absent	Not mentioned
GB325	lamm1241	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB326	lamm1241	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB327	lamm1241	Can the relative clause follow the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
GB328	lamm1241	Can the relative clause precede the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
GB329	lamm1241	Are there internally-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB330	lamm1241	Are there correlative relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB331	lamm1241	Are there adjoined relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB332	lamm1241	Are there double-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB333	lamm1241	Is there a decimal counting system?	2	y		nan	1: present;2:y;0: absent	Not mentioned
GB334	lamm1241	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
GB335	lamm1241	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
GB336	lamm1241	Is there a body-part tallying system?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB502	lamm1241	What is the relative position of possessor pronoun and possessed in the attributive possessive construction?	0	1		nan	3:n/a;0:1;2:2;1:n pospro	
GB503	lamm1241	Are S and A marked by the same affix/clitic?	0	y	There is only one prefix paradigm. Indexing of S and A is lexically conditioned.	nan	2:n/a;0:y;1:n	
GB508	lamm1241	Are there core adjectives (elements denoting property concepts) that act like nouns?	0	n		nan	0:n	
GB509	lamm1241	Are demonstratives used pronominally?	0	y		nan	2:?;0:y;1:n	
GB510	lamm1241	Are demonstratives used adnominally?	0	y		nan	0:y	
GB511	lamm1241	Do demonstratives encode elevation?	0	y		nan	2:?;0:y;1:n	
GB512	lamm1241	Is there an opposition between three or more elevation terms in the demonstrative system?	0	y		nan	3:n/a;2:?;0:y;1:n	
GB514	lamm1241	Is animacy distinguished in the demonstrative system?	0	n		nan	2:?;1:y;0:n	
GB515	lamm1241	Is humanness distinguished in the demonstrative system?	0	n		nan	1:?;0:n	
GB516	lamm1241	How are locationals and demonstratives formally related?	1	3	derived	Holton, p.c. 2016	2:0;4:?;0:1;1:3;3:2	
GB517	lamm1241	Is there an opposition between three or more distance terms in the locational system?	1	n		nan	2:?;0:y;1:n	
GB518	lamm1241	Do locationals encode elevation?	0	y		nan	2:?;0:y;1:n	
GB519	lamm1241	Is there an opposition between three or more elevation terms in the locational system?	0	y		nan	3:n/a;2:?;0:y;1:n	
GB520	lamm1241	Do locationals encode direction (based on a coordinate system)?	1	n	In practice the elevation system projects a local coordinate system derived from local topography.	Holton, p.c. 2016	2:?;0:y;1:n	
GB521	lamm1241	Is the opposition visible-non-visible marked on locationals?	1	y		nan	2:?;1:y;0:n	
R1102	lamm1241	How many places of articulation are there for stops?	0	4		nan	2:5;1:3;0:4	
R1103	lamm1241	How many places of articulation are there for nasals?	0	3		nan	0:3;1:2	
R1103a	lamm1241	Are there as many points of articulation for nasals as there are for stops?	0	n		nan	1:y;0:n	
R1103b	lamm1241	Is there contrast between heterorganic and homorganic sequence of nasal and velar stop?	0	n		nan	0:n	
R1105	lamm1241	Are there fricative phonemes?	0	y		nan	0:y	
R1106	lamm1241	Are there phonemic prenasalised stops?	0	n		nan	0:n	
R1107	lamm1241	Is there a phonemic distinction between l/r?	0	y		nan	0:y	
R1108	lamm1241	Is there a phonemic velar fricative or glide?	0	n		nan	1:y;0:n	
R1109	lamm1241	Is there a voicing contrast between oral (i.e. non-prenasal) stops?	0	y		nan	0:y;1:n	
R1109a	lamm1241	Is there a laminal/apical contrast?	0	n		nan	0:n	
R1109b	lamm1241	Are there retroflexed consonants?	0	n		nan	0:n	
R1110	lamm1241	Is there phonemic consonant length?	1	y		nan	1:y;0:n	
R1111	lamm1241	Is there phonemic vowel length?	1	n		nan	0:y;1:n	
R1112	lamm1241	Are there contrastive phonation types for vowels?	0	n		nan	1:y;0:n	
R1113a	lamm1241	Are there two or more contrastive central vowels?	1	n		nan	0:y;1:n	
R1115	lamm1241	Is there lexically determined suprasegmental prominence?	0	y	/kro/ vs. /ka'ro/ with ultimate stress, while penultimate stress is the rule.	Holton 2014a: 39-40	0:y;1:n	
R1116	lamm1241	Is there weight-sensitive suprasegmental prominence	?	Not known		nan	0:y;1:n	
R1117	lamm1241	Is there syllable position sensitive suprasegmental prominence?	0	y		nan	2:no data;3:?;0:y;1:n	
R1118	lamm1241	Is there a tonal system?	1	n		nan	0:y;1:n	
R1202	lamm1241	Are there word-final consonants?	0	y	in indigenous words: p,s,ng,r,l; in loans: k,b,m,n	nan	0:y	
R1203a	lamm1241	Are there consonant clusters (not counting prenasalized consonants) in syllable onset?	1	y		nan	1:y;0:n	
R1204	lamm1241	Are there consonant clusters (not counting prenasalized consonants) in syllable coda?	1	y		nan	1:y;0:n	
R2203	lamm1241	Is number marked in pronouns?	0	y		nan	0:y	
R2504a	lamm1241	Is plant status a relevant category in the noun class/gender system?	2	n/a		nan	2:n/a;0:y;1:n	
R2507	lamm1241	Is there concord beyond the NP, i.e. agreement of elements outside the NP with the noun class of a noun?	1	n/a		nan	1:n/a;0:n	
R2508	lamm1241	Are there classifiers?	0	y		nan	2:?;0:y;1:n	
R2601	lamm1241	Are there possessive classes?	0	y		nan	0:y;1:n	
R2702	lamm1241	Is there evidence for any element of a quinary counting system?	0	y	"It appears that Western Pantar hisnakkuŋ'six'
represents a partial calque of the base-five pattern found in Austronesian languages
of Timor."	Schapper and Klamer 2014: 296	0:y;1:n	
R2703b	lamm1241	Is there a minimal counting system or no clear number altogether?	0	n		nan	0:n	
R3103	lamm1241	Do the same morphemes systematically encode both TAM and person?	1	n/a		nan	1:n/a;0:n	
R3502	lamm1241	Is gender marked anywhere separately to person?	0	n		nan	0:n	
R3605	lamm1241	Is there intransitivising morphology (include clitics)?	0	n		nan	1:?;2:y;0:n	
R4305a	lamm1241	Are there relative clauses, i.e. embedded construction by which a clause modifies a head N?	0	y	relativizers ba, an	Holton, p.c. 2016	1:?;0:y;2:n	
R4307	lamm1241	Are there purposive non-finite subordinate clauses?	0	n		nan	2:?;1:y;0:n	
R4308	lamm1241	Are there temporal non-finite subordinate clauses?	0	n		nan	2:?;1:y;0:n	
R4308a	lamm1241	Are there conditional non-finite subordinate clauses?	1	n		nan	2:?;0:y;1:n	
R4309a	lamm1241	Are there complement clauses for speech verbs?	1	n		nan	3:no data;2:?;0:y;1:n	
R4309b	lamm1241	Are there complement clauses for perception verbs?	1	n		nan	3:no data;2:?;0:y;1:n	
R4309c	lamm1241	Is there a complementizer that precedes a complement clause?	4	n/a		nan	1:no data;4:n/a;3:?;2:y;0:n	
R4309d	lamm1241	Is there a complementizer that follows a complement clause?	4	n/a		nan	1:no data;4:n/a;3:?;2:y;0:n	
R4311	lamm1241	Are there participle or gerund constructions, morphologically separate from RC or subordinate clauses?	0	n		nan	1:?;0:n	
R5202	lamm1241	Is there a construction encoding kin dyads?	1	n		Holton, p.c. 2016	0:no data;3:?;2:y;1:n	
R5203	lamm1241	Is the term for father the same as the term for father's brother  (i.e. F = FB)?	1	y		Holton 2014b: 206	3:no data;2:?;1:y;0:n	
R5204	lamm1241	Is the term for mother's brother the same as the term for father's brother (i.e. MB = FB)?	0	n		nan	3:no data;2:?;1:y;0:n	
R5205	lamm1241	Are there self-converse grandparent terms?	0	n		Holton, p.c. 2016	1:no data;2:?;0:n	
R5206	lamm1241	Is there a terminological distinction between cross- and parallel-cousins?	1	y		Holton 2014b: 202	3:no data;2:?;1:y;0:n	
R5207	lamm1241	Is there a terminological distinction between first and second cousins (for at least some types of cousin)?	0	n		nan	3:no data;2:?;1:y;0:n	
