Feature_ID	Language_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
GB166	lewo1244	Can paucal number be marked on the noun itself?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB167	lewo1244	Are there logophoric pronouns for the 3rd person?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB168	lewo1244	Is there a distinction between inanimate and animate in 3rd person singular pronouns?	1	n		p.156	0:y;1:n	
GB169	lewo1244	Is there a distinction between masculine and feminine in 3rd person singular pronouns?	0	n		p.156	0:n	
GB170	lewo1244	Can an attributive nominal modifier denoting a property concept agree with any gender/noun class of the noun it modifies?	3	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
GB171	lewo1244	Can an adnominal demonstrative agree in gender/noun class with the noun it modifies?	4	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
GB172	lewo1244	Can articles agree with the gender/noun class of the noun they modify?	3	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement, It is not clear whether it is an article
GB173	lewo1244	Are noun class and number always marked by a portmanteau morpheme on the noun?	1	n/a		nan	1:n/a;0:n	
GB174	lewo1244	Are noun class and number marked by a portmanteau morpheme on the noun in singular?	1	n/a		nan	1:n/a;0:n	
GB175	lewo1244	Are noun class and number marked by a portmanteau morpheme on the noun in plural?	1	n/a		nan	1:n/a;0:n	
GB176	lewo1244	Can agreement of gender/noun class and number be marked by a portmanteau morpheme on other items in the noun phrase?	1	n/a		nan	1:n/a;0:n	
GB177	lewo1244	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, Animacy is treated as a gender and therefore the question does not make sense, The marker is adjacent to the verb but not treated as morphologically bound
GB178	lewo1244	Are there several different singular genders/noun classes that can have the same plural gender/noun class?	1	n/a		nan	1:n/a;0:n	
GB179	lewo1244	Are there genders/noun classes that cannot take number marking?	1	n/a		nan	1:n/a;0:n	
GB181	lewo1244	Is number marking obligatory on certain (types of) nouns?	3	n/a		nan	3:n/a;1:?;2:y;0:n	
GB182	lewo1244	Is number marking obligatory on animate nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB183	lewo1244	Is number marking obligatory on human nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB184	lewo1244	Can an attributive nominal modifier denoting a property concept agree with the number of the noun it modifies?	2	n		nan	1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement
GB185	lewo1244	Can an adnominal demonstrative agree in number with the noun it modifies?	2	n		nan	1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement
GB186	lewo1244	Can articles agree in number with the noun they modify?	3	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement, It is not clear whether it is an article
GB187	lewo1244	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	2	n		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB188	lewo1244	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB191	lewo1244	Is there a morphologically marked middle voice construction?	0	n		nan	1:?;0:n	
GB192	lewo1244	Are the noun's phonological properties relevant for any gender assignment?	3	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, There is gender and it is possible that phonology influences assignment
GB193	lewo1244	What is the order of noun and attributive nominal modifier denoting a property concept?	5	2		p.230	0: they cannot be used attributively;4:1;2: N - ANM;6:n att;3: both;5:2;1: ANM - N	Not mentioned, Certain adjectives take a different ordering, Adjectives can take either order
GB194	lewo1244	Are there indefinite or non-specific articles?	0	n		nan	1:y;0:n	
GB195	lewo1244	Can a noun receive more than one noun class marker at the same time?	1	n/a		nan	1:n/a;0:n	
GB196	lewo1244	Is there a gender distinction in 2nd person pronouns?	2	n		p.156	1: present;2:n;0: absent	Not mentioned
GB197	lewo1244	Is there a gender distinction in 1st person pronouns?	2	n		p.156	1: present;2:n;0: absent	Not mentioned
GB198	lewo1244	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	4	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
GB199	lewo1244	Can verbs agree with the gender/noun class of the nominal object?	2	n/a		nan	2:n/a;1:y;0:n	
GB200	lewo1244	Can verbs agree in number with the nominal object?	1	n		nan	2:?;0:y;1:n	
GB202	lewo1244	Is there a distinction between masculine and feminine in 2nd person pronouns?	0	n		p.156	0:n	
GB203	lewo1244	"What is the order of the collective universal quantifier (""all"") and the noun?"	7	?		nan	7:?;1: UQ-N;2: N-UQ;0: no UQ;4:0;3: both;6:3;5:2	Not mentioned, 'All' does not modify the noun e.g. it is an adverb
GB204	lewo1244	Is there a distinction between collective ('all') and distributive ('every') universal quantifiers?	3	?		nan	3:?;6:no;0: absent;7:n/a;1: present;2:y;5:n;4:no data	Not mentioned
GB205	lewo1244	Is number marking prohibited on inanimate nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB206	lewo1244	Is number marking prohibited on mass nouns?	2	n/a		nan	2:n/a;1:?;0:n	
GB207	lewo1244	Is number marking optional on certain (types of) nouns?	3	n/a		nan	3:n/a;2:?;1:y;0:n	
GB208	lewo1244	Can singular number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB209	lewo1244	Can singular number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB210	lewo1244	Can singular number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB211	lewo1244	Can singular number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB212	lewo1244	Can dual number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB213	lewo1244	Can dual number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB214	lewo1244	Can dual number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB215	lewo1244	Can dual number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB216	lewo1244	Can dual number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB217	lewo1244	Can plural number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB218	lewo1244	Can plural number be marked by a suffix on the noun?	2	n/a		nan	2:n/a;1:y;0:n	
GB219	lewo1244	Can plural number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB220	lewo1244	Can plural number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB221	lewo1244	Can plural number be marked by reduplication on the noun?	2	n/a		nan	2:n/a;1:y;0:n	
GB222	lewo1244	Can trial number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB223	lewo1244	Can trial number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB224	lewo1244	Can trial number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB225	lewo1244	Can trial number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB226	lewo1244	Can trial number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB227	lewo1244	Can paucal number be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB228	lewo1244	Can paucal number be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB229	lewo1244	Can paucal number be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB230	lewo1244	Can paucal number be marked by tone alone on the noun?	1	n/a		nan	1:n/a;0:n	
GB231	lewo1244	Can paucal number be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB232	lewo1244	Can diminutive be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB234	lewo1244	Can diminutive be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB235	lewo1244	Can diminutive be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB236	lewo1244	Can diminutive be marked by tone on the noun?	1	n/a		nan	1:n/a;0:n	
GB237	lewo1244	Can diminutive be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB238	lewo1244	Can diminutive be marked by noun class selection?	1	n/a		nan	1:n/a;0:n	
GB239	lewo1244	Can augmentative be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB240	lewo1244	Can augmentative be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB241	lewo1244	Can augmentative be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB242	lewo1244	Can augmentative be marked by tone on the noun?	1	n/a		nan	1:n/a;0:n	
GB243	lewo1244	Can augmentative be marked by reduplication on the noun?	1	n/a		nan	1:n/a;0:n	
GB244	lewo1244	Can augmentative be marked by noun class selection?	1	n/a		nan	1:n/a;0:n	
GB245	lewo1244	Can gender/noun class be marked by a prefix on the noun?	1	n/a		nan	1:n/a;0:n	
GB246	lewo1244	Can gender/noun class be marked by a suffix on the noun?	1	n/a		nan	1:n/a;0:n	
GB247	lewo1244	Can gender/noun class be marked by suppletion on the noun?	1	n/a		nan	1:n/a;0:n	
GB248	lewo1244	Can gender/noun class be marked by tone on the noun only?	1	n/a		nan	1:n/a;0:n	
GB249	lewo1244	Are there variations in marking strategies of core participants?	0	n		nan	1:y;0:n	
GB250	lewo1244	Can predicative possession be formed with a habeo-verb?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The habeo verb is also an existential verb
GB251	lewo1244	Can predicative possession be formed by an intransitive construction with an locational/existential/copula predicate where the possessum is the subject?	0	y	When using the verb for exist, the possessum is the subject.	p.345	2:?;0:y;1:n	
GB252	lewo1244	Can predicative possession be formed with a locative possessive?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB253	lewo1244	Can predicative possession be formed with a dative possessive?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB254	lewo1244	Can predicative possession be formed with a genitive possessive?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB255	lewo1244	Can predicative possession be formed with a topic possessive?	2	n		nan	3:?;1: present;2:n;0: absent	Not mentioned
GB256	lewo1244	Can predicative possession be formed with a conjunctional possessive?	2	n		nan	3:?;1: present;2:n;0: absent	Not mentioned
GB257	lewo1244	Can polar interrogation be marked by intonation only?	2	y		p.426	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
GB258	lewo1244	Is the polar interrogative intonation rising?	0	y		p.426	2:no data;3:n/a;1:?;0:y	
GB259	lewo1244	Is the polar interrogative intonation falling?	0	n		p.426	2:no data;4:n/a;1:?;3:y;0:n	
GB260	lewo1244	Can polar interrogation be marked by change in word order only?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB261	lewo1244	Can polar interrogation be marked by a particle only?	1	y	particle combined with raising intonation	p.426	2:?;1:y;0:n	
GB262	lewo1244	Is there a clause-initial polar interrogative particle?	2	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB263	lewo1244	Is there a clause-final polar interrogative particle?	2	y		p.426	3:?;0: absent;5:n/a;1: present;2:y;4:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB264	lewo1244	Is there a clause-medial polar interrogative particle?	2	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
GB265	lewo1244	"Can comparative constructions be construed with a verb meaning ""surpass"" or ""exceed""?"	3	n		p.181	5:?;0: absent;2:no data;1: present;4:y;3:n	Not mentioned
GB266	lewo1244	Can comparative constructions be construed with a locative comparative?	2	n		nan	5:?;0: absent;4:no data;1: present;3:y;2:n	Not mentioned
GB267	lewo1244	Can comparative constructions be construed with a from-comparative?	0	n		nan	1:no data;3:?;2:y;0:n	
GB268	lewo1244	Can comparative constructions be construed with a to-comparative?	0	n		nan	2:no data;3:?;1:y;0:n	
GB269	lewo1244	Can comparative constructions be construed with a benefactive comparative?	0	n		nan	1:no data;2:?;0:n	
GB270	lewo1244	Can comparative constructions be construed with conjoined clauses?	5	?		nan	5:?;0: absent;2:no data;1: present;3:y;4:n	Not mentioned
GB271	lewo1244	Are the predicates in the conjoined comparative construction antonyms?	2	?	might be	nan	0:no data;4:n/a;2:?;3:y;1:n	
GB272	lewo1244	Do the  predicates in the conjoined comparative construction differ in polarity?	1	n		nan	0:no data;4:n/a;2:?;3:y;1:n	
GB273	lewo1244	Can comparative constructions be construed with a particle?	4	y	"Indonesian loan ""daripada"""	p.181	5:?;0: absent;3:no data;1: present;4:y;2:n	Not mentioned
GB274	lewo1244	Is the element marking the gradable property concepts in the comparative construction marked for comparison in any way?	2	y	preverbal bo: 'more'	p.181	0:no data;3:?;2:y;1:n	
GB275	lewo1244	Is the element marking the property concept in the comparative construction marked by an affix indicating comparision or grading?	2	n		nan	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
GB276	lewo1244	Is the element marking the property concept in the comparative construction marked by a sepeare degree word indicating comparision or grading?	3	y	preverbal bo: 'more'	p.181	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
GB277	lewo1244	Can comparative constructions be construed with a at-comparative?	0	n		nan	2:no data;3:?;1:y;0:n	
GB278	lewo1244	Is there variation in conflation of arguments marking core participants?	1	n		nan	2:no data;3:?;0:y;1:n	
GB279	lewo1244	Is there variation in conflation of core participants based on TAM distinctions?	5	n/a		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
GB280	lewo1244	Are variation in conflation of core participants based on verb classes?	4	n/a		nan	2:no data;4:n/a;3:?;0:y;1:n	
GB281	lewo1244	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	5	n/a		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
GB282	lewo1244	Are variation in conflation of core participants based on person distinctions?	4	n/a		nan	2:no data;4:n/a;3:?;0:y;1:n	
GB283	lewo1244	Can verbs agree with the gender/noun class of the nominal subject?	2	n/a		nan	2:n/a;1:y;0:n	
GB284	lewo1244	Can verbs agree with the number of the nominal subject?	0	n		nan	2:?;1:y;0:n	
GB285	lewo1244	Can polar interrogation be marked by a question particle and verbal morphology?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB286	lewo1244	Can polar interrogation be marked by verbal morphology only?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB287	lewo1244	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of case marking?	0	n	There is no case marking. Or should this be yes because they have in common that case is not marked in both cases.	p.319,368	2:n/a;1:y?;0:n	
GB288	lewo1244	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of core argument marking by adpositions?	0	n	Recipients appearing as a prepositional adjunct cannot appear in topiic position, thus behave different than object arguments.	p.395	1:n/a;0:n	
GB289	lewo1244	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal agreement marking?	0	n		p. 	3:n/a;2:?;1:y;0:n	
GB290	lewo1244	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal person marking (not agreement)?	0	y	There is a 3SG enclitic, that can refer to primary objects and recipient arguments.	nan	2:n/a;0:y;1:n	
GB291	lewo1244	Can polar interrogation be marked by tone?	2	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
GB292	lewo1244	Is the particle marking polar interrogation not tone?	0	y		p.426	3:n/a;2:?;0:y;1:n	
GB294	lewo1244	Are there ideophones that depict sensory imagery beyond sound?	2	?		nan	1:no data;2:?;0:n	
GB295	lewo1244	Can ideophones act like verbs?	3	?		nan	2:no data;3:?;0:y;1:n	
GB296	lewo1244	Is there a morphosyntactically definable class of ideophones (beyond sound)?	3	?		nan	4:no data;3:?;1: present;2:n;0: absent	Not mentioned
GB297	lewo1244	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	1: present;0: absent	Not mentioned
GB298	lewo1244	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	1: present;0: absent	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
GB299	lewo1244	Can standard negation be marked by a freestanding particle?	?	Not known		nan	1: present;0: absent	Not mentioned
GB300	lewo1244	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	1: present;0: absent	Not mentioned
GB301	lewo1244	Does the language have inclusory constructions productively?	?	Not known		nan	1: present;0: absent	Not mentioned
GB302	lewo1244	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
GB303	lewo1244	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
GB304	lewo1244	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	1: present;0: absent	Not mentioned
GB305	lewo1244	Are there phonologically independent reflexive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned, Not clear if they are phonologically independent
GB306	lewo1244	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	1: present;0: absent	Not mentioned
GB307	lewo1244	Are there bipartite reciprocal pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
GB308	lewo1244	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB309	lewo1244	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB310	lewo1244	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB311	lewo1244	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB312	lewo1244	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB313	lewo1244	Are there possessive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
GB314	lewo1244	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
GB315	lewo1244	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
GB316	lewo1244	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB317	lewo1244	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB318	lewo1244	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB319	lewo1244	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB320	lewo1244	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
GB321	lewo1244	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	1: present;0: absent	Not mentioned, There may be a gender or noun class system but it seems to be semantic
GB322	lewo1244	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB323	lewo1244	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB324	lewo1244	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	1: present;0: absent	Not mentioned
GB325	lewo1244	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB326	lewo1244	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	1: present;0: absent	Not mentioned
GB327	lewo1244	Can the relative clause follow the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
GB328	lewo1244	Can the relative clause precede the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
GB329	lewo1244	Are there internally-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB330	lewo1244	Are there correlative relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB331	lewo1244	Are there adjoined relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB332	lewo1244	Are there double-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
GB333	lewo1244	Is there a decimal counting system?	2	y		nan	1: present;2:y;0: absent	Not mentioned
GB334	lewo1244	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
GB335	lewo1244	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
GB336	lewo1244	Is there a body-part tallying system?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB502	lewo1244	What is the relative position of possessor pronoun and possessed in the attributive possessive construction?	2	2		p.233	3:n/a;0:1;2:2;1:n pospro	
GB503	lewo1244	Are S and A marked by the same affix/clitic?	0	y		nan	2:n/a;0:y;1:n	
GB508	lewo1244	Are there core adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	0:n	
GB509	lewo1244	Are demonstratives used pronominally?	0	y		nan	2:?;0:y;1:n	
GB510	lewo1244	Are demonstratives used adnominally?	0	y		nan	0:y	
GB511	lewo1244	Do demonstratives encode elevation?	0	y		nan	2:?;0:y;1:n	
GB512	lewo1244	Is there an opposition between three or more elevation terms in the demonstrative system?	1	n		nan	3:n/a;2:?;0:y;1:n	
GB514	lewo1244	Is animacy distinguished in the demonstrative system?	0	n		nan	2:?;1:y;0:n	
GB515	lewo1244	Is humanness distinguished in the demonstrative system?	0	n		nan	1:?;0:n	
GB516	lewo1244	How are locationals and demonstratives formally related?	3	2		nan	2:0;4:?;0:1;1:3;3:2	
GB517	lewo1244	Is there an opposition between three or more distance terms in the locational system?	2	?		nan	2:?;0:y;1:n	
GB518	lewo1244	Do locationals encode elevation?	0	y		nan	2:?;0:y;1:n	
GB519	lewo1244	Is there an opposition between three or more elevation terms in the locational system?	1	n		nan	3:n/a;2:?;0:y;1:n	
GB520	lewo1244	Do locationals encode direction (based on a coordinate system)?	0	y		nan	2:?;0:y;1:n	
GB521	lewo1244	Is the opposition visible-non-visible marked on locationals?	0	n		nan	2:?;1:y;0:n	
R1102	lewo1244	How many places of articulation are there for stops?	0	4	"Labial, Alveolar, Velar and Glottal
Nagaya gives 6 places, I however would reduced the phonemic places of articulation to 4. The dental place of articulation does exist in the phonetic articulation, however I do not consider it to be phonemic because it only appear for one consonant (/t/) and it is not relvant to produce a phonemic constrast. The same holds for the alveo-palatal place of articulation (for /dʒ/). In this case, the phonetic articulation is reported to be alveo-palatal but I could imaging that it migth also be articulated alveolarly, as this is for example the case in neighbouring Hewa. "	p.54-55	2:5;1:3;0:4	
R1103	lewo1244	How many places of articulation are there for nasals?	0	3		p.54-55	0:3;1:2	
R1103a	lewo1244	Are there as many points of articulation for nasals as there are for stops?	1	y		p.54-55	1:y;0:n	
R1103b	lewo1244	Is there contrast between heterorganic and homorganic sequence of nasal and velar stop?	0	n	There are not clusters of a nasal followed by a velar stop.	p.77	0:n	
R1105	lewo1244	Are there fricative phonemes?	0	y		p.54-55	0:y	
R1106	lewo1244	Are there phonemic prenasalised stops?	0	n		p.54-55	0:n	
R1107	lewo1244	Is there a phonemic distinction between l/r?	0	y		p.54-55	0:y	
R1108	lewo1244	Is there a phonemic velar fricative or glide?	0	n		p.54-55	1:y;0:n	
R1109	lewo1244	Is there a voicing contrast between oral (i.e. non-prenasal) stops?	0	y		p.54-55	0:y;1:n	
R1109a	lewo1244	Is there a laminal/apical contrast?	0	n		p.54-55	0:n	
R1109b	lewo1244	Are there retroflexed consonants?	0	n		p.54-55	0:n	
R1110	lewo1244	Is there phonemic consonant length?	0	n		p.54-55	1:y;0:n	
R1111	lewo1244	Is there phonemic vowel length?	1	n		p.54-55	0:y;1:n	
R1112	lewo1244	Are there contrastive phonation types for vowels?	1	y	nasal vowels; however, phonemic status questionable	p.54-55, 68	1:y;0:n	
R1113a	lewo1244	Are there two or more contrastive central vowels?	0	y	ə ɐ	p.54-55	0:y;1:n	
R1115	lewo1244	Is there lexically determined suprasegmental prominence?	1	n		nan	0:y;1:n	
R1116	lewo1244	Is there weight-sensitive suprasegmental prominence	1	n		p.79-80	0:y;1:n	
R1117	lewo1244	Is there syllable position sensitive suprasegmental prominence?	0	y	penultimate stress	p.79-80	2:no data;3:?;0:y;1:n	
R1118	lewo1244	Is there a tonal system?	1	n		nan	0:y;1:n	
R1202	lewo1244	Are there word-final consonants?	0	y	only glottal stop is allowed word-finally	p.56	0:y	
R1203a	lewo1244	Are there consonant clusters (not counting prenasalized consonants) in syllable onset?	1	y		p.71,77,79	1:y;0:n	
R1204	lewo1244	Are there consonant clusters (not counting prenasalized consonants) in syllable coda?	0	n		p.71	1:y;0:n	
R2203	lewo1244	Is number marked in pronouns?	0	y		p.156	0:y	
R2504a	lewo1244	Is plant status a relevant category in the noun class/gender system?	2	n/a		nan	2:n/a;0:y;1:n	
R2507	lewo1244	Is there concord beyond the NP, i.e. agreement of elements outside the NP with the noun class of a noun?	1	n/a		nan	1:n/a;0:n	
R2508	lewo1244	Are there classifiers?	1	n	There are mesuring words, but these are not classifiers.	p.169	2:?;0:y;1:n	
R2601	lewo1244	Are there possessive classes?	1	n	There is morphology for the distinciton of alienable and inalienable possession but this gives information on the nature of the possessive relationship but not on the noun itself, i.e. a noun can be alienable in some contexts but inalienable in others.	p.237	0:y;1:n	
R2702	lewo1244	Is there evidence for any element of a quinary counting system?	1	n		nan	0:y;1:n	
R2703b	lewo1244	Is there a minimal counting system or no clear number altogether?	0	n		nan	0:n	
R3103	lewo1244	Do the same morphemes systematically encode both TAM and person?	1	n/a		nan	1:n/a;0:n	
R3502	lewo1244	Is gender marked anywhere separately to person?	0	n		nan	0:n	
R3605	lewo1244	Is there intransitivising morphology (include clitics)?	1	?	S-agreement enclitics?	p.97,356	1:?;2:y;0:n	
R4305a	lewo1244	Are there relative clauses, i.e. embedded construction by which a clause modifies a head N?	1	?	Relative clauses are analyzed as nominalizations of verbs. The Indonesian nominalizer/realtiviser yang is used.	p.196,441	1:?;0:y;2:n	
